Modelo de ising,Fecha, 19-03-2018 14:23:15 
 ,Tiempo de ejecución, 38.91 
 Parámetros 
 n, J, B, pasos, frecuencia 
  6, 1, 0, 1000000, 10000 
 
T,M,E,CV 
0.1, 9.722222222222222222222222222222222222222222222222222222222219784457968796393299e-01,-1.799999999999999921050807137766646014319525824652777777777776900182646544479476, 9.221265726308853729549610485539666741299146191879132524550446315485151843000196e-13 
0.2, 9.722222222222222222222222222176912186827161063417422369501608141377372926488674e-01,-1.799999999999999921050807137750334401577303809092785656148043088425883269864047, 2.305316431577272154193274620529076138798665854904763901683767297973970908785023e-13 
0.3, 9.722222222222222221021999160934950776879450720660477758418669437661780012042796e-01,-1.799999999999999920618726835703228336636616958561562042434532482548321631755632, 1.025276409184285451837509027705346864176157581788681367025869119506621930606704e-13 
0.4, 9.722222222222026880168226151696911685152511827532670691397253155729458155764416e-01,-1.799999999999929597911368552384474164847198340657434033291331071908562900862346, 6.386715460261439305918392050540493120757015627680845145563565674104397058239271e-12 
0.5, 9.722222221960575065556597925959702553871892048557945934728224243491212553667294e-01,-1.79999999990580694465118240040771325876561783605637518326103853780886263849722, 5.425552324919594901284578598486066670131367293872930601007375290222091378550928e-09 
0.6, 9.722222190429367511076980311328322242799565640430547563731566538130838416085321e-01,-1.799999988554572225038521179353940194312357055414091229163319899815695197443659, 4.578171256453081593160434918997570793027396444743353551113719087476840223343082e-07 
0.7, 9.722221241967469554834112717758405664738123056203164187129894216747090213923072e-01,-1.799999647108288960791122541775942554493865771154961341702191972806332313066792, 1.037068974342677806143249760857281516030942577947978379038233875980526630736076e-05 
0.8, 9.722209396157254403629856136005809381305850475991784395978233084547024333281719e-01,-1.799995382616611506358010187244863525255938500860914995648048032293436316157757, 1.03890411284125776936328199606713632997034390196451911570800779949616387738646e-04 
0.9, 9.722127453875410183482857356603806417398169069476653693590153583763604192310852e-01,-1.799965883395147587105520130316794329267418228966851824677298039757867455568703, 6.064865805045381827165945329288983632433616506255643013117437229550997680944744e-04 
1.0, 9.721752925844470950620010036495523122617506848760109536413004241085357532740046e-01,-1.799831053304009461797102465144413284300202436531781979314371536987556903033106, 2.432219986266312420613667751778601815164678226940335003409843084174498610064701e-03 
1.1, 9.720485689883416911392096093365623945324020342225818218681142176459217789424615e-01,-1.799374848358029728761351573514864235329356219180279688592863052993094793872006, 7.432896049052401534964694029524985445483194041971085709326985461658881324863361e-03 
1.2, 9.717062087938916804948265253768426144799665438932640233155860766821427646062779e-01,-1.798142351657988011286430217725864425438070599083015336824188008141152473123702, 1.852520354312942726766928578285504817492355712966008405810188654529421039162715e-02 
1.3, 9.70928808644357435966445986108599990690489155315974244086089262513531386624349e-01,-1.795343711118811435444761456445513894869342134035862738548571468278656942869259, 3.940160746100766070922404054165554275635072987445465768974909657731370744151418e-02 
1.4, 9.693922753519635411724682375440063524667892947735894949133826375993740896426986e-01,-1.789812191246625044213066968694013368098179786533878968068192892928245422364161, 7.373136658608955822962561005905821099903831760671984872001889242701605976589408e-02 
1.5, 9.666850495037316309190611655535376774053715904505575052478045131745733248283700e-01,-1.780066177903697744870268717711318363411799436517382774648043913609773598895757, 1.239090079274084438119326567798060462784510085187204444770787282044398789585284e-01 
