Densidad de estados ,Tiempo de ejecución, 87.72 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  10, 1, 0, 1000000, 10000, 40 
  E_i, E_f, S, DOS 
-1.15, -1.1, 1015.5886688232422, 1.160258485784979089874817092587582859097541187886386905678436984929913635421207e+441 
-1.1, -1.05, 1017.33203125, 6.632655418514527137789907845730510636034818417004014631866360812026182261818066e+441 
-1.05, -1.0, 1018.8669738769531, 3.078254678617534534662956410441339768864683875713436375808963806761202319870099e+442 
-1.0, -0.95, 1022.1059875488281, 7.852181195248358695986101996263235699638553503321414093370552501205262839068983e+443 
-0.95, -0.9, 1023.3726043701172, 2.786602413373732056634304983375050360144045316596076823829898514918146871836085e+444 
-0.9, -0.85, 1024.7875671386719, 1.147058404632851853365328756741701036460947030854069344169852198581617352770038e+445 
-0.85, -0.8, 1026.1637268066406, 4.541968118028567180131940850378850463066185317887649541230870878895181323569082e+445 
-0.8, -0.75, 1029.0653839111328, 8.268329023081517897747793427551753864050308215230744086056249507340002278428848e+446 
-0.75, -0.7, 1030.1654663085938, 2.484147991649641839303188249885916611300794938485799692261747594501419190489128e+447 
-0.7, -0.65, 1031.3148803710938, 7.840822995394716418928893942602836326389710359008699481050732695033652602213136e+447 
-0.65, -0.6, 1032.4901733398438, 2.539714513646322644715670274474273118905240837538001466175199642622207009399475e+448 
-0.6, -0.55, 1034.9705352783203, 3.03383811938543816759393410934908085297599457226521329561253139910633804483535e+449 
-0.55, -0.5, 1035.5995025634766, 5.690486862985151379842885549041025082337690119644415920185903135065963640879236e+449 
-0.5, -0.45, 1036.5174407958984, 1.424967417544106498642826973081803745894619903501387988951132043278798891008066e+450 
-0.45, -0.4, 1037.3628845214844, 3.318764828724875399767850226801301340317035551685977613451354565526927058897103e+450 
-0.4, -0.35, 1039.3033599853516, 2.31054411643529645132419524730633944890960588728754080041872011245236825258643e+451 
-0.35, -0.3, 1039.5728607177734, 3.025219883068599317007358899840839309253401247659104355073107147783430625534409e+451 
-0.3, -0.25, 1040.1503448486328, 5.38958241728811817811084841773325493905003496994610178558870968131055995233009e+451 
-0.25, -0.2, 1040.6940612792969, 9.282995994984894692714030408691848020497677266487085484887939979958062495261077e+451 
-0.2, -0.15, 1042.0135955810547, 3.473398632922690774558782770099430752673178901005641240984836830439934159254596e+452 
-0.15, -0.1, 1041.7755432128906, 2.737598782934991430263120577486311301287618165594019857989491961244063538466431e+452 
-0.1, -0.05, 1041.9754943847656, 3.343547441074442372579838909676762983384105453049590013256878106925201406736239e+452 
-0.05, 0.0, 1042.8089294433594, 7.694204707137647466247542465448041751357591994868411329966794878023288170126159e+452 
0.0, 0.05, 1042.8089294433594, 7.694204707137647466247542465448041751357591994868411329966794878023288170126159e+452 
0.05, 0.1, 1041.9754943847656, 3.343547441074442372579838909676762983384105453049590013256878106925201406736239e+452 
0.1, 0.15, 1041.7755432128906, 2.737598782934991430263120577486311301287618165594019857989491961244063538466431e+452 
0.15, 0.2, 1042.0135955810547, 3.473398632922690774558782770099430752673178901005641240984836830439934159254596e+452 
0.2, 0.25, 1040.6940612792969, 9.282995994984894692714030408691848020497677266487085484887939979958062495261077e+451 
0.25, 0.3, 1040.1503448486328, 5.38958241728811817811084841773325493905003496994610178558870968131055995233009e+451 
0.3, 0.35, 1039.5728607177734, 3.025219883068599317007358899840839309253401247659104355073107147783430625534409e+451 
0.35, 0.4, 1039.3033599853516, 2.31054411643529645132419524730633944890960588728754080041872011245236825258643e+451 
0.4, 0.45, 1037.3628845214844, 3.318764828724875399767850226801301340317035551685977613451354565526927058897103e+450 
0.45, 0.5, 1036.5174407958984, 1.424967417544106498642826973081803745894619903501387988951132043278798891008066e+450 
0.5, 0.55, 1035.5995025634766, 5.690486862985151379842885549041025082337690119644415920185903135065963640879236e+449 
0.55, 0.6, 1034.9705352783203, 3.03383811938543816759393410934908085297599457226521329561253139910633804483535e+449 
0.6, 0.65, 1032.4901733398438, 2.539714513646322644715670274474273118905240837538001466175199642622207009399475e+448 
0.65, 0.7, 1031.3148803710938, 7.840822995394716418928893942602836326389710359008699481050732695033652602213136e+447 
0.7, 0.75, 1030.1654663085938, 2.484147991649641839303188249885916611300794938485799692261747594501419190489128e+447 
0.75, 0.8, 1029.0653839111328, 8.268329023081517897747793427551753864050308215230744086056249507340002278428848e+446 
0.8, 0.85, 1026.1637268066406, 4.541968118028567180131940850378850463066185317887649541230870878895181323569082e+445 
0.85, 0.9, 1024.7875671386719, 1.147058404632851853365328756741701036460947030854069344169852198581617352770038e+445 
0.9, 0.95, 1023.3726043701172, 2.786602413373732056634304983375050360144045316596076823829898514918146871836085e+444 
0.95, 1.0, 1022.1059875488281, 7.852181195248358695986101996263235699638553503321414093370552501205262839068983e+443 
1.0, 1.05, 1018.8669738769531, 3.078254678617534534662956410441339768864683875713436375808963806761202319870099e+442 
1.05, 1.1, 1017.33203125, 6.632655418514527137789907845730510636034818417004014631866360812026182261818066e+441 
1.1, 1.15, 1015.5886688232422, 1.160258485784979089874817092587582859097541187886386905678436984929913635421207e+441 
1.15, 1.2, 1014.1682281494141, 2.803271791639448328600726489954691335795263582773601962969462742588266596479797e+440 
1.2, 1.25, 1010.6677703857422, 8.461273162783940432555679274615440158429392599679035350730137927708497613358212e+438 
1.25, 1.3, 1008.9855651855469, 1.573487438221445812238996858220221049428787857475158259065412255621130644475066e+438 
1.3, 1.35, 1007.2612457275391, 2.80543915759106132546836492003623996293604132494765120029278220367003595308735e+437 
1.35, 1.4, 1005.8258819580078, 6.677752057691420733920371829561551505932945740921964002027366504187932833485496e+436 
1.4, 1.45, 1002.3442993164062, 2.053989221642762314623724865822930954526380132412374921407719099805507003100487e+435 
1.45, 1.5, 1000.6161499023438, 3.648147640158908989236811996478126976019952683331743282320183642511434082749068e+434 
1.5, 1.55, 998.8675079345703, 6.348145151754248643093007362948545457191303831191558644661580201904535756233971e+433 
1.55, 1.6, 997.2512817382812, 1.261039614781744925840462565746255792089872166918276471383944127520891557966068e+433 
1.6, 1.65, 993.5764923095703, 3.19733365332093225622421821228096197258235275386631524356936788546647719701018e+431 
1.65, 1.7, 991.7648620605469, 5.224045350436165584088148091423480739582517257246072354761415158732926173301007e+430 
1.7, 1.75, 989.7799530029297, 7.17747829147598242882396002156104234155523383819292575313752352062628362176531e+429 
1.75, 1.8, 988.1669158935547, 1.430338313430562235896926533000889879384429315274610247217522926167670880663201e+429 
1.8, 1.85, 984.250244140625, 2.847408926527526220891169015616484093743013126628959562795165346674134944414587e+427 
1.85, 1.9, 980.7699279785156, 8.76935674112868771640806962159689386091838853699357428456002662757656320937173e+425 
1.9, 1.95, 980.0657196044922, 4.336445841271045794205191152613189372990690602807405004358213098636162038808721e+425 
