Densidad de estados ,Tiempo de ejecución, 435.19 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  16, 1, 0, 5804585, 0, 112 
  E_i, E_f, S, DOS 
  -2.0, -1.9821428571428572, 0.6931471805599453, 2.000000000000000000000000000000000000000000000000000000000000000000000000000000 
-1.9821428571428572, -1.9642857142857142, 6.061234949114633, 4.289047899999999999999999999999999999999999999999999999999999999999999999999988e+02 
-1.9642857142857142, -1.9464285714285714, 6.80951070595057, 9.064271900000000000000000000000000000000000000000000000000000000000000000000000e+02 
-1.9464285714285714, -1.9285714285714286, 11.047868249895883, 6.280991673999999999999999999999999999999999999999999999999999999999999999999975e+04 
-1.9285714285714286, -1.9107142857142858, 12.473466394427133, 2.613109599099999999999999999999999999999999999999999999999999999999999999999993e+05 
-1.9107142857142858, -1.8928571428571428, 15.600144861224008, 5.957400947070000000000000000000000000000000000000000000000000000000000000000034e+06 
-1.8928571428571428, -1.875, 17.360688684466194, 3.464585613780999999999999999999999999999999999999999999999999999999999999999986e+07 
-1.875, -1.8571428571428572, 22.06207418251307, 3.814495235763080000000000000000000000000000000000000000000000000000000000000009e+09 
-1.8571428571428572, -1.8392857142857142, 24.232102869036506, 3.340939113240107000000000000000000000000000000000000000000000000000000000000011e+10 
-1.8392857142857142, -1.8214285714285714, 26.23211812782557, 2.468676321808145099999999999999999999999999999999999999999999999999999999999991e+11 
-1.8214285714285714, -1.8035714285714286, 28.421235559466194, 2.203868981046767869999999999999999999999999999999999999999999999999999999999995e+12 
-1.8035714285714286, -1.7857142857142858, 30.399034021380256, 1.592695418098663647999999999999999999999999999999999999999999999999999999999994e+13 
-1.7857142857142858, -1.7678571428571428, 32.4559035282162, 1.245718194066749472400000000000000000000000000000000000000000000000000000000001e+14 
-1.7678571428571428, -1.75, 34.34452962684901, 8.234546768801023512599999999999999999999999999999999999999999999999999999999965e+14 
-1.75, -1.7321428571428572, 38.47866964149745, 5.141311248231441006179999999999999999999999999999999999999999999999999999999998e+16 
-1.7321428571428572, -1.7142857142857142, 40.3111281375912, 3.212924420072053814271099999999999999999999999999999999999999999999999999999983e+17 
-1.7142857142857142, -1.6964285714285714, 42.25213765907557, 2.238052314517201840946660000000000000000000000000000000000000000000000000000000e+18 
-1.6964285714285714, -1.6785714285714286, 44.149003503802135, 1.491655738542729083012484000000000000000000000000000000000000000000000000000001e+19 
-1.6785714285714286, -1.6607142857142858, 46.05713033485682, 1.005443235843770695718157799999999999999999999999999999999999999999999999999996e+20 
-1.6607142857142858, -1.6428571428571428, 47.94761800575526, 6.658645902079747251376295199999999999999999999999999999999999999999999999999952e+20 
-1.6428571428571428, -1.625, 49.787248132708385, 4.191091410438915076662985630000000000000000000000000000000000000000000000000012e+21 
-1.625, -1.6071428571428572, 53.65716695595057, 2.009146122404509173053029403300000000000000000000000000000000000000000000000012e+23 
-1.6071428571428572, -1.5892857142857142, 55.3798537235287, 1.125032013472605237042808157049999999999999999999999999999999999999999999999999e+24 
-1.5892857142857142, -1.5714285714285714, 57.175126550677135, 6.773949631598539723416388869179999999999999999999999999999999999999999999999972e+24 
-1.5714285714285714, -1.5535714285714286, 59.01817464638026, 4.278264007243144378081980092515999999999999999999999999999999999999999999999974e+25 
-1.5535714285714286, -1.5357142857142858, 60.87577962684901, 2.741669959466503869569229892871000000000000000000000000000000000000000000000004e+26 
-1.5357142857142858, -1.5178571428571428, 62.7089552860287, 1.714562207078058929985070873377089999999999999999999999999999999999999999999995e+27 
-1.5178571428571428, -1.5, 64.48054647255213, 1.008197283965750722891713931191079999999999999999999999999999999999999999999997e+28 
-1.5, -1.4821428571428572, 68.15852498817713, 3.989066690360946509978541596917247199999999999999999999999999999999999999999989e+29 
-1.4821428571428572, -1.4642857142857142, 69.7467970829037, 1.952761047858991859588099630801687000000000000000000000000000000000000000000000e+30 
-1.4642857142857142, -1.4464285714285714, 71.50090169716151, 1.128358378831339047625961154977649954999999999999999999999999999999999999999999e+31 
-1.4464285714285714, -1.4285714285714286, 73.27900838661463, 6.678347013106570129464030485151419288999999999999999999999999999999999999999979e+31 
-1.4285714285714286, -1.4107142857142858, 75.0265822391537, 3.833810676850028366020801517353520464300000000000000000000000000000000000000016e+32 
