Modelo de ising,Fecha, 15:17:36 09-02-2018 
 ,Tiempo de ejecución, 77085.33 
 Parámetros 
 n, J, B, pasos, frecuencia 
  100, 1, 0, 1000000001, 10000000 
 
T,M,E,CV 
0.1, 0.9,-19920.0, 2.5599999999999995e6 
0.2, 0.7,-19840.0, 959999.9999999998 
0.3, 0.708002962962963,-19839.97037037037, 426825.9984758165 
0.4, 0.8445377777777778,-19919.34814814815, 162629.93689924476 
0.5, 1.0,-20000.0, 0.0 
0.6, 0.816517037037037,-19914.548148148147, 80623.28059756094 
0.7, 0.7103451851851853,-19822.014814814815, 95899.80302903119 
0.8, 0.8520785185185185,-19903.40740740741, 53949.82167342677 
0.9, 0.48253481481481486,-19696.533333333333, 69909.7722907861 
1.0, 0.9992844444444444,-19971.585185185184, 209.84274351596832 
1.1, 0.9984296296296298,-19939.466666666664, 478.93235392806935 
1.2, 0.8518533333333332,-19774.45925925926, 34957.52842546337 
1.3, 0.9947733333333334,-19802.044444444444, 859.7665279221957 
1.4, 0.8096014814814815,-19556.444444444445, 29917.66187953098 
1.5, 0.9864192592592591,-19507.496296296296, 1847.7753025690715 
1.6, 0.8631570370370371,-19162.251851851852, 28822.741426620625 
1.7, 0.9611096296296295,-18968.800000000003, 7585.25080095113 
1.8, 0.9566829629629631,-18590.45925925926, 4558.0601872853285 
1.9, 0.938077037037037,-18091.318518518518, 5487.2130988047065 
2.0, 0.9108192592592592,-17452.414814814816, 6262.712537720799 
2.1, 0.869371851851852,-16630.874074074076, 9035.983638617457 
2.2, 0.7887185185185186,-15483.792592592592, 11764.10497795821 
2.3, 0.36300296296296297,-13515.525925925927, 22426.215303862482 
2.4, 0.09759999999999999,-12074.488888888887, 12051.352537728639 
2.5, 0.07250962962962963,-11063.437037037036, 8649.468699040413 
2.6, 0.046034074074074074,-10292.414814814814, 7172.553989009039 
2.7, 0.04008592592592593,-9640.948148148149, 6213.173435996343 
2.8, 0.035168888888888895,-9090.637037037037, 4071.3579127146886 
2.9, 0.03018222222222223,-8588.651851851851, 3904.9162258645442 
3.0, 0.03131111111111111,-8175.733333333333, 4087.3402469149896 
3.1, 0.02816740740740741,-7787.911111111111, 3629.0954124442183 
3.2, 0.025139259259259257,-7468.977777777778, 2851.0756172836404 
3.3, 0.020232592592592594,-7156.918518518518, 2927.28640186721 
3.4, 0.019176296296296295,-6868.8, 2285.6603870297236 
3.5, 0.020007407407407408,-6592.177777777778, 2693.0284101792745 
3.6, 0.017605925925925924,-6328.533333333333, 2590.394147234267 
3.7, 0.017616296296296297,-6129.451851851853, 1928.0271823368992 
3.8, 0.01872,-5944.592592592593, 1725.4542898288682 
3.9, 0.017601481481481482,-5767.022222222223, 2044.7127539542046 
4.0, 0.016757037037037036,-5572.118518518519, 1526.6361591219902 
4.1, 0.014992592592592594,-5392.474074074074, 1471.6185953064753 
4.2, 0.015608888888888886,-5260.6518518518515, 1362.1729390433823 
4.3, 0.015328888888888888,-5118.607407407408, 1347.9358983203456 
4.4, 0.014924444444444443,-4977.214814814814, 1142.0174358628135 
4.5, 0.01449185185185185,-4833.274074074074, 1256.3741597656483 
4.6, 0.015607407407407408,-4725.62962962963, 1193.60130276612 
4.7, 0.014881481481481482,-4587.111111111111, 1201.4812579291633 
4.8, 0.013271111111111112,-4498.044444444445, 1179.8340192042008 
4.9, 0.012702222222222222,-4364.2962962962965, 911.8336952653328 
5.0, 0.013234074074074073,-4274.014814814815, 1205.0192504802346 
