Densidad de estados ,Tiempo de ejecución, 1279.97 
 Parámetros 
 n, J, B, pasos, frecuencia, bins, penalización 
  16, 1, 0, 23717605, 0, 112, 0 
  E_i, E_f, S, DOS 
  -2.0, -1.9642857142857142, 0.6931471805599453, 2.000000000000000000000000000000000000000000000000000000000000000000000000000000 
-1.9642857142857142, -1.9285714285714286, 5.556321619036508, 2.588688600000000000000000000000000000000000000000000000000000000000000000000016e+02 
-1.9285714285714286, -1.8928571428571428, 10.13983297157557, 2.533223493000000000000000000000000000000000000000000000000000000000000000000001e+04 
-1.8928571428571428, -1.8571428571428572, 16.663255212786506, 1.724883585997999999999999999999999999999999999999999999999999999999999999999992e+07 
-1.8571428571428572, -1.8214285714285714, 21.07934713173182, 1.427723610030670000000000000000000000000000000000000000000000000000000000000002e+09 
-1.8214285714285714, -1.7857142857142858, 25.21504354286463, 8.928001850642627999999999999999999999999999999999999999999999999999999999999956e+10 
-1.7857142857142858, -1.75, 29.332749841692756, 5.48341852975665904999999999999999999999999999999999999999999999999999999999999e+12 
-1.75, -1.7142857142857142, 35.24847554970057, 2.033379434156023157430000000000000000000000000000000000000000000000000000000001e+15 
-1.7142857142857142, -1.6785714285714286, 39.08342122841151, 9.412699051826172127902999999999999999999999999999999999999999999999999999999941e+16 
-1.6785714285714286, -1.6428571428571428, 42.85730123329432, 4.099108698228464928901320000000000000000000000000000000000000000000000000000012e+18 
-1.6428571428571428, -1.6071428571428572, 48.361100671770885, 1.006836985091608915046828399999999999999999999999999999999999999999999999999997e+21 
-1.6071428571428572, -1.5714285714285714, 52.041398523333385, 3.992934712521245072134192820000000000000000000000000000000000000000000000000015e+22 
-1.5714285714285714, -1.5357142857142858, 55.641801355364635, 1.461932401869896218331363581840000000000000000000000000000000000000000000000009e+24 
-1.5357142857142858, -1.5, 59.15774678993495, 4.919069886060536700728610530431999999999999999999999999999999999999999999999982e+25 
-1.5, -1.4642857142857142, 64.43365621376307, 9.620138896931382506107471877698549999999999999999999999999999999999999999999993e+27 
-1.4642857142857142, -1.4285714285714286, 67.90947103309901, 3.109628719514500488496146848613418700000000000000000000000000000000000000000005e+29 
-1.4285714285714286, -1.3928571428571428, 71.34254598427088, 9.631059056228611086704931502712902789999999999999999999999999999999999999999961e+30 
-1.3928571428571428, -1.3571428571428572, 76.64727926063807, 1.938609942636131710798838470030280990230000000000000000000000000000000000000007e+33 
-1.3571428571428572, -1.3214285714285714, 80.04823446083338, 5.814421512250622979502403435491372388038999999999999999999999999999999999999989e+34 
-1.3214285714285714, -1.2857142857142858, 83.4971632938412, 1.829604724635454969522570257300955658447440000000000000000000000000000000000007e+36 
-1.2857142857142858, -1.25, 86.86131429481776, 5.289193908630416896162746858674410846345162999999999999999999999999999999999964e+37 
-1.25, -1.2142857142857142, 91.92283773231776, 8.347975927199486654312283335281439206670174239999999999999999999999999999999964e+39 
-1.2142857142857142, -1.1785714285714286, 95.26408529091151, 2.358666644321148142892445855613743257058451805900000000000000000000000000000008e+41 
-1.1785714285714286, -1.1428571428571428, 98.56729268837245, 6.415511838337993059207794201825656841237252791659999999999999999999999999999962e+42 
-1.1428571428571428, -1.1071428571428572, 103.49186849403651, 8.829729697374947104208734592293983959957304725885799999999999999999999999999977e+44 
-1.1071428571428572, -1.0714285714285714, 106.60341024208338, 1.982772195773230353923120406711981689733289345371851999999999999999999999999999e+46 
-1.0714285714285714, -1.0357142857142858, 109.72253560829432, 4.486335571972529789207430925889456999975266729267781100000000000000000000000007e+47 
-1.0357142857142858, -1.0, 112.81852865028651, 9.918921410174457771912340200777934107903647563197243039999999999999999999999979e+48 
-1.0, -0.9642857142857143, 117.44178914833338, 1.009999065532157865317637319687821688950952179893285185109999999999999999999996e+51 
-0.9642857142857143, -0.9285714285714286, 120.35521077919276, 1.860389628549280906255658508563059214267633978574521437389000000000000000000009e+52 
-0.9285714285714286, -0.8928571428571429, 123.24235677528651, 3.337916622349176095523294315941097123510704942466668216705900000000000000000012e+53 
-0.8928571428571429, -0.8571428571428571, 127.56462240028651, 2.515426283509354484108740275351167503844160875487710483503782999999999999999997e+55 
-0.8571428571428571, -0.8214285714285714, 130.26614522743495, 3.748590938991149969886539841294859475574028198548055327914722600000000000000008e+56 
-0.8214285714285714, -0.7857142857142857, 132.9499220829037, 5.488043310476364857445430318500023382995107140070292460322575139999999999999977e+57 
-0.7857142857142857, -0.75, 135.5501418094662, 7.390581474367269303638497056875916603944153810053997035768722456999999999999965e+58 
-0.75, -0.7142857142857143, 139.43484639930995, 3.595707668078971569624019013329172233551604577024407496434247807240000000000013e+60 
-0.7142857142857143, -0.6785714285714286, 141.79991292763026, 3.827539830870782695138715396123351526097251277318039429746808305079000000000011e+61 
-0.6785714285714286, -0.6428571428571429, 144.14056539345057, 3.976053036318764371035522836335758297689140420512937938324554091160099999999993e+62 
-0.6428571428571429, -0.6071428571428571, 147.561082361224, 1.216084668237834274821517130902960815680166234923742514312139572337009000000000e+64 
-0.6071428571428571, -0.5714285714285714, 149.6341261844662, 9.666634684832359769401287336777512735651484471943049266890462607098783999999978e+64 
-0.5714285714285714, -0.5357142857142857, 151.62860250282557, 7.103385193326867766593324882280495681576430569980674672984529037279214199999988e+65 
-0.5357142857142857, -0.5, 153.58345174598963, 5.017017373301567409365877745106690170043652629257670502916734237425175129999989e+66 
-0.5, -0.4642857142857143, 156.42262410927088, 8.579905321680576695060818734511791483862247294982629917325993084658423366999999e+67 
-0.4642857142857143, -0.42857142857142855, 158.0081496219662, 4.188586383506867377379933645825007708751074143113847013587035527979501780700013e+68 
-0.42857142857142855, -0.39285714285714285, 159.60151815223963, 2.060908150989291333644342975273572442069495353127869943299248997030695564130008e+69 
-0.39285714285714285, -0.35714285714285715, 161.96925496864588, 2.199650444909631498878559527096676104900899462382018554107036496224282568570995e+70 
-0.35714285714285715, -0.32142857142857145, 163.1614699344662, 7.246462544406189676889557834880885277674310115603823299311885832786248436046982e+70 
-0.32142857142857145, -0.2857142857142857, 164.41189718055995, 2.530344799858793810249791386284964350666323600132052175851123898921539660012398e+71 
-0.2857142857142857, -0.25, 165.5206007938412, 7.668025811149141106228748869949053740142720003841214582724287715549540040295792e+71 
-0.25, -0.21428571428571427, 167.2295851688412, 4.235318251734934982860750528529446649880248543210441740378391680076088085515564e+72 
-0.21428571428571427, -0.17857142857142858, 167.86204671669276, 7.971877381784803136286111140119009929410567731002524380589084319965597551027100e+72 
-0.17857142857142858, -0.14285714285714285, 168.56907796669276, 1.616666281651309721308174126455155457516983652445808430042970581729099081403296e+73 
-0.14285714285714285, -0.10714285714285714, 169.69165181923182, 4.967615919071019097767989620623494503856348252943780637077358618136323821718408e+73 
-0.10714285714285714, -0.07142857142857142, 169.81091451454432, 5.596843208228660226200562393109808339431394549514569148854775322835403972892969e+73 
-0.07142857142857142, -0.03571428571428571, 170.09802388954432, 7.458185104057407176343549519117101971977271378104703257108516491918249399587305e+73 
-0.03571428571428571, 0.0, 170.24585103798182, 8.646367144371876083783084648374939362536918083380648230119226261423392756066992e+73 
0.0, 0.03571428571428571, 170.66761922645838, 1.318272734037597308468764129239315818880982558778492299044204153068230016160371e+74 
0.03571428571428571, 0.07142857142857142, 170.08271932411463, 7.34490984746107789914864738703163648561874297099391186211278500622382496585752e+73 
0.07142857142857142, 0.10714285714285714, 169.82081746864588, 5.652543834801918301375874254602661638814488580466074590718410819257749167432275e+73 
0.10714285714285714, 0.14285714285714285, 169.7030501346615, 5.024562302122689400009477421404268439251203932792519432594330089593738890892334e+73 
0.14285714285714285, 0.17857142857142858, 168.57106160927088, 1.619876352486213448599365531805565622948450650622988014167110078861303185425488e+73 
0.17857142857142858, 0.21428571428571427, 167.86207723427088, 7.97212066788783712101432121145152190165902408374377342535305452477530277278894e+72 
0.21428571428571427, 0.25, 167.0211653690365, 3.43851149728857579745641866919310378699959482311125605488899245206320353577359e+72 
0.25, 0.2857142857142857, 166.27893209266932, 1.636901944523544547470312191325062215384353223364861272297275861293449708631973e+72 
0.2857142857142857, 0.32142857142857145, 164.42944478798182, 2.575138155774948342934183954535887166157946888356210739324384599362295186432991e+71 
0.32142857142857145, 0.35714285714285715, 163.17822408485682, 7.368893618116580966876692968362502440690594739231022960883239108313415423678017e+70 
0.35714285714285715, 0.39285714285714285, 161.9936232547787, 2.253910584642204029089405115024160303140389764899505277753068633595635030401993e+70 
0.39285714285714285, 0.42857142857142855, 159.6107649784115, 2.080053390352203973103050048922394045802465632562701279158479751848075309579998e+69 
0.42857142857142855, 0.4642857142857143, 157.967820642474, 4.023025851524026495575880989484529927930944353319131330230015805072241017399989e+68 
0.4642857142857143, 0.5, 156.251267908099, 7.228753954182688406188039487718941253504872745993985333874507073477700908000022e+67 
0.5, 0.5357142857142857, 154.54181051063807, 1.308143923236197641633735861405311300362605796385045295656854109607949615000002e+67 
0.5357142857142857, 0.5714285714285714, 151.56048726845057, 6.635647315988803737260898864316822874240652049467858636308995618308621399999975e+65 
0.5714285714285714, 0.6071428571428571, 149.5426497440365, 8.821604701519323396516225767411489865870295244692445270257929676674043999999958e+64 
0.6071428571428571, 0.6428571428571429, 147.50337362098963, 1.147892519483089720264782001659149856378511012372642703288862091568077000000005e+64 
0.6428571428571429, 0.6785714285714286, 144.04669332313807, 3.619795590415195782269650070031335334039142894142627104168993506627299999999998e+62 
0.6785714285714286, 0.7142857142857143, 141.71167135048182, 3.504264578705551686494672930123340695766932132614038063724884364927000000000001e+61 
0.7142857142857143, 0.75, 139.29051351356776, 3.112442955040432339448432315265301213536557501704200214709693459150000000000003e+60 
0.75, 0.7857142857142857, 136.84573507118495, 2.699899592987118118552511674183603965207806261348169669378054148300000000000008e+59 
0.7857142857142857, 0.8214285714285714, 132.91311788368495, 5.289732000334245257014379948939991636961121789002539508709772240000000000000003e+57 
0.8214285714285714, 0.8571428571428571, 130.2328810672787, 3.625948320003684019286829690949509317777929259950435844240531499999999999999992e+56 
0.8571428571428571, 0.8928571428571429, 127.56904744911463, 2.526581831356283580635857185059686057404337610414264671927208999999999999999988e+55 
0.8928571428571429, 0.9285714285714286, 123.30694722938807, 3.560629306404526672243236293770523870412292579616585169684399999999999999999991e+53 
0.9285714285714286, 0.9642857142857143, 120.36136007118495, 1.871864953997469471240529914179866933395275510683216542989999999999999999999995e+52 
0.9642857142857143, 1.0, 117.40271138954432, 9.712917881029516425816028303397632341846320499676235063600000000000000000000016e+50 
1.0, 1.0357142857142858, 114.42410421180995, 4.940342471945883576961389303098309086389191982169198918000000000000000000000008e+49 
1.0357142857142858, 1.0714285714285714, 109.76686239052088, 4.689673762483663138915795482793364339270387329304188299999999999999999999999971e+47 
1.0714285714285714, 1.1071428571428572, 106.64103841591151, 2.058801748722704287395509127566907787829190844995173999999999999999999999999996e+46 
1.1071428571428572, 1.1428571428571428, 103.50988912391932, 8.990289336098998523592033468804113134117273781832100000000000000000000000000004e+44 
1.1428571428571428, 1.1785714285714286, 98.58560323524745, 6.534065446953827489441093295532623110641953752469999999999999999999999999999974e+42 
1.1785714285714286, 1.2142857142857142, 95.27974080848963, 2.395883354730851153032619235788865108199092687100000000000000000000000000000007e+41 
1.2142857142857142, 1.25, 91.97316121864588, 8.778825176155593395905149754869412566759022259999999999999999999999999999999991e+39 
1.25, 1.2857142857142858, 88.65274190712245, 3.172463366536472649130898965642792994242345300000000000000000000000000000000007e+38 
1.2857142857142858, 1.3214285714285714, 83.6088576297787, 2.045810987923687502322379481489353117423099999999999999999999999999999999999993e+36 
1.3214285714285714, 1.3571428571428572, 80.1740431766537, 6.593933204480663746504292086761286790274000000000000000000000000000000000000033e+34 
1.3571428571428572, 1.3928571428571428, 76.77118062782557, 2.194320780036838539038481070561462280280000000000000000000000000000000000000000e+33 
1.3928571428571428, 1.4285714285714286, 71.47859334755213, 1.103465260184190025811743146303892473999999999999999999999999999999999999999995e+31 
1.4285714285714286, 1.4642857142857142, 67.96577596473963, 3.289739123657721183319398459390470400000000000000000000000000000000000000000016e+29 
1.4642857142857142, 1.5, 64.40625142860682, 9.360080751671236984981178457256320000000000000000000000000000000000000000000011e+27 
1.5, 1.5357142857142858, 60.90142965126307, 2.812903526753630015262844074643000000000000000000000000000000000000000000000007e+26 
1.5357142857142858, 1.5714285714285714, 55.42364644813807, 1.175394947065656120664684454579999999999999999999999999999999999999999999999997e+24 
1.5714285714285714, 1.6071428571428572, 51.80998372841151, 3.168035509013152863019283303999999999999999999999999999999999999999999999999987e+22 
1.6071428571428572, 1.6428571428571428, 48.21377706337245, 8.689150717525004297215725800000000000000000000000000000000000000000000000000022e+20 
1.6428571428571428, 1.6785714285714286, 42.53445577430995, 2.96810618243172169871370000000000000000000000000000000000000000000000000000002e+18 
1.6785714285714286, 1.7142857142857142, 38.814286706927135, 7.191682996953889043961000000000000000000000000000000000000000000000000000000006e+16 
1.7142857142857142, 1.75, 35.03424215126307, 1.641262489496397164229999999999999999999999999999999999999999999999999999999993e+15 
1.75, 1.7857142857142858, 31.16351461220057, 3.420916177230403812999999999999999999999999999999999999999999999999999999999995e+13 
1.7857142857142858, 1.8214285714285714, 25.27856588173182, 9.513529580305356000000000000000000000000000000000000000000000000000000000000044e+10 
1.8214285714285714, 1.8571428571428572, 21.155259607317756, 1.540325519475240000000000000000000000000000000000000000000000000000000000000003e+09 
1.8571428571428572, 1.8928571428571428, 16.86226033973963, 2.104682635492999999999999999999999999999999999999999999999999999999999999999998e+07 
1.8928571428571428, 1.9285714285714286, 10.473298547747445, 3.535865744000000000000000000000000000000000000000000000000000000000000000000026e+04 
1.9285714285714286, 1.9642857142857142, 5.866166589739633, 3.528936000000000000000000000000000000000000000000000000000000000000000000000013e+02 
1.9642857142857142, 2.0, 0.9409193973568203, 2.562339999999999999999999999999999999999999999999999999999999999999999999999986 
