Modelo de ising,Fecha, 01-05-2018 13:07:03 
 ,Tiempo de ejecución, 1279.97 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  16, 1, 0, 23717605, 0, 112 
 
T,M,E,CV 
0.1, 9.922303450107006206337700859876349568364851170562324516988472260074886399705774e-01,-1.982142857142857206298458550008945167063758994964890333382874770423271865281494, -1.798108147637804305682602421038186719944937157000474263502811975194747926569408e-12 
0.2, 9.922303450107006206184044254132113923087854326064769597342741724933413275260793e-01,-1.982142857142857206233680217868588140699674920454337686959781525808632643961769, -4.495122304335332821361698973448549245256837232904810880799415763875427563922889e-13 
0.3, 9.922303450106368865257535840051954205772557129867325634153032071180909537098296e-01,-1.982142857142588516957198923255607523192012597765895395063561437429998684266459, 2.70956353497553196446172313402050225731749970042004224694222373943590771058578e-11 
0.4, 9.92230344880898360626164834494171891510500207378976557288634038679233232636506e-01,-1.982142856595638694961872240538114094426374013202075246081188450051801522477384, 3.126951708281573112542846825128286343395490932255947523711149451601565282943969e-08 
0.5, 9.922303324611315469522176222515943865719186058437286331205809697763104053160928e-01,-1.982142804236567060969562783819382792098451137868100633312206983904353932122205, 1.934860006934912869228667226610702534581882918317031159808308429220386620150582e-06 
0.6, 9.922300806480019207158159467385178016433771341730902952921638633553965466453356e-01,-1.982141742648023879622694681499515884459939788776013786947445676537770593379316, 2.830508351326577302118067413904082762137201207763856888255688400430221541633049e-05 
0.7, 9.92228013363241767147050187495504661262861675881343114811194616727578423566943e-01,-1.982133027548061516665759191071733448717580929346853241080148139528351053426077, 1.834354871070849398941638437715271176302262793630715788092791298019298900294502e-04 
0.8, 9.922184050594785648016047587636365488652673023690229112304108787652888945707502e-01,-1.982092524639589794878687046424568507653438004926061165324270750272261992080967, 7.195842622725269842803402726523441532479588881220350779240106517923054582162877e-04 
0.9, 9.921877351005591421805950247680229673402341958910823269821282922366533006741404e-01,-1.981963284246342525131091577541214187683792664075958953125404196053669531908035, 2.033194364546815361671104965143708317669124244582500538542748237807417952094093e-03 
1.0, 9.921117978743516860680916290003923164830589355545799004067656342064076362213836e-01,-1.981643808078538757889655998775262887295780793089533887428973861476832616554924, 4.613108383338229197170881885937035308631308598506188046008206181669340982049928e-03 
1.1, 9.919522269184130745999884860382605691090060071796271822830363256270181325417544e-01,-1.98097685422184919753579105549950212605026751426108976923434912833477941374977, 9.130922198240114767874035590038947283631019381232300393496711550099741354973325e-03 
1.2, 9.916413439361347459378866864547181376178818194844342771109938897752868638101429e-01,-1.97970442911296136226834013894093074577327858618957851316211113188771826890206, 1.713459871714602373207013189362153656918760275411171203438114440054116469837939e-02 
1.3, 9.910230918399427441609801234245469972433577640028558893491768737551960956757748e-01,-1.977291616366883178109161587352667505793635256536194679536175892997609405144771, 3.310422214087367607663176978735256331281014821615866127210664369763749454282938e-02 
1.4, 9.896978177159689435072373539310033994935423991386270547914201441476237702219087e-01,-1.972470361762206178616601033350122823240647141738140386771914967848636678162018, 6.770897045751637349058697691616154716912330348414658126486168093361779239794725e-02 
1.5, 9.867939115633817122188655998402645893584432460425777090750852525026693000355939e-01,-1.962606397187641956408031182432329038111839505021905372222766383167371377442956, 1.361474463279187343640200785230372144266982542521200514852169100754019396918162e-01 
