Modelo de ising,Fecha, 07-04-2018 14:32:35 
 ,Tiempo de ejecución, 240998.74 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  50, 1, 0, 1000000, 10000, 1200 
 
T,M,E,CV 
0.1, 9.999999999999999989596622702588648988630857798359091231848118251265796074555398e-01,-1.999166666666666421967375923592090278756316386780894397087443023547833557198093, -7.21483010710317118091144948659725148906206866477113488309981838077964468817657e-11 
0.2, 9.999999988386152347095304262365783884944465625726059549481801472473567394999959e-01,-1.999166664247118721694541287951790986455227947880490125512965879332208136368592, 2.520178164908014815036847989331846907781800880445394557334280247222283441034200e-07 
0.3, 9.999987950149830412690245577076082563035540494841897258920812078335968612988492e-01,-1.999164160463155939128023368124842980525570821484732267262016239481119223125629, 1.158537694107009609990257840078634541357535426607828915705590748359215665021455e-04 
0.4, 9.999609988935041702265158262120439190868525109122519472028897981464085210128737e-01,-1.999089558056203912762605339580396915408141645272714904074470081489089777392871, 1.915318706144014838779225964241345272244167728036893269125676592867389113971545e-03 
0.5, 9.996787604001044372092346224217685649926575848702186559831387713050245906094367e-01,-1.998699071934683168476941258151502754050740308151105931063272139466602652465758, 5.614989288692060192165466985112906571127581895917221310325862880131354125739309e-03 
0.6, 9.986654086066585622263312840044432485600196832651577346300374618852362319585481e-01,-1.998146156962879045630544850139480707611370601697235040391562858124724117645554, 4.680384611740738405783316559422799451438644088494305651015624117961742243078242e-03 
0.7, 9.962988909731658219652485915503926102813890145286601127527752773614310618486538e-01,-1.997792761606906866125749647701133972954780606665076267311533857412847470870934, 2.631522261831231245665844634592139735926412777334135722981615263896256413747785e-03 
0.8, 9.918696946523963116964334313206268393662170920037410849248712112152885320218621e-01,-1.997555258491927903192195705585728983775614469057042382121140823090332353715049, 2.449670273079394802279189378166094509861080830369429797088126848332606512722115e-03 
0.9, 9.839711848536456986783332912799156199095929500763631644711116068493836904733826e-01,-1.997234475877686141526054377028132636389218269622234029238566079275467016404254, 4.348566520566545024359969859332136906400659423433718265562977124834801283185146e-03 
1.0, 9.687907906303905076066097050250713437173322329792635286108710645835527685971878e-01,-1.996586944432087865722961001321821338226425725984076203842400569755792882303864, 9.279135559850972400830384023226318722546914752310771867715348872825783321589925e-03 
1.1, 9.365621980319418466178793161425696984522824190819429262664964219283416356367031e-01,-1.995168082858571407006648252553448284148721777092673689848085998891352936702811, 2.072017623892475937515176315128516326618847269180643215830008804930945374811051e-02 
1.2, 8.684522744767880276543787212152023501686274636699057962781917637720314347221452e-01,-1.991947219903800015865011496918095158544371172534624915672506491499553914457685, 4.718568533946651922121408530529381120432090199027571657896721983073637565920336e-02 
1.3, 7.500148046485566805994855413114915029581155036920277491090865805228766424778232e-01,-1.984095372307454460046740600217733608131559164681574490812239639228158150091984, 1.330242976826446843981143370026134922174734649212487767393585263652193308717036e-01 
1.4, 6.02357963405868139127589611096253823640169113763321688236156879707668670387865e-01,-1.963633830223544248473810749913264274962757521562528752863704904672833941845953, 1.936245610928397512613652407934898524155035730123489700573661038166712351062064e-01 
1.5, 5.403940589876843650069902156392198041658629395194545044199456474463928823589067e-01,-1.950425052807110212055357989294823001681992368467369694922684596860724677776021, 1.328741063613369410149644506694943922811397349361856233467154679447449265794855e-01 
1.6, 5.652117279972970205839181168776770668219976676973143576134611048443209743195258e-01,-1.926981276369951510220308389330647971118548915468475260473704469602014334920143, 2.896855767817954565677635222934081957677974678306724522810909231691911554166415e-01 
1.7, 5.469354058719323799156675537825473606607133637288941093629624783789130469797016e-01,-1.899300479758104146135833149001454945774208186207178763465463013275641475446842, 3.436501813081223366439766267864774516958976932083438236397958035341533949074105e-01 
1.8, 5.303303237269293611410790210857349403294563492144557923601839149789822468656178e-01,-1.85839327507408962460537241523080113854666592663388997364920641508749759623451, 4.605402505131434150845425964491253381300779812865534899887747323245072724907047e-01 
1.9, 5.215448545203891932934954831180941441263706117651599508137050958967282534454021e-01,-1.806371484127990114979891638415321181504655776034702726051531877522714617520392, 5.726383242317035369309390916247066658295102991284701922846677454798730095454346e-01 
2.0, 5.188138017018976872249994147715482233941801919119261591337993543976248132311258e-01,-1.742910475033800203335523702757354489766448103959403495643197426533895740411621, 7.172892393882466537515452714092639808513299310370345208013978466109483528834936e-01 
2.1, 5.070596576095922864003499279469447822112153000555066019343799758072213823665762e-01,-1.662244211708349293196058224280432936266358002155205978487057749596928384757895, 8.933813052660094455085407442107538128382505547521972979146200358151336813868123e-01 
2.2, 4.874758755507652825840096814112851536631192436335817620405823579490823972677529e-01,-1.546939580216853495196188038962588355362201314499350301344029176532871666816114, 1.586361920304701293703384676680094278962776275386743280575513080165772605654389 
2.3, 4.597188040067204424619858679163362847645388105082961140763059025821243560356923e-01,-1.344806868306358886026979423932407882174205126971600049582865863769918792493943, 1.838238743438067578899154281855941431776965572592705446648384116224088065835937 
2.4, 4.404685928944229863322094318791595214577660976252352795017379905256117497682291e-01,-1.204873759730575744111006829975999330398388606735441889801497174750757997406589, 1.087510529958177779422577093704839993016550463074697549623296421574998655706923 
2.5, 4.250000391760670878946103359022029826358090899564727520753985539768075784371683e-01,-1.108276918047138333140444680388809216617175800045470851785281567009985093730702, 8.66264843645617797059574364691225194005007724582655523804554751257234739407752e-01 
2.6, 4.14326602266566175540152683575898625567065954683386444346370038375769811324993e-01,-1.032295048057230158761077465183989536454391090786851279546808768262676485816883, 6.84627231689649932836141549437066981383481288701320248023356917872963032701979e-01 
2.7, 4.049493490418499071534996804893280526219965905830987540411988077093775439499924e-01,-9.655595401603021358420871025954750647426379788948670195898621240933283745882341e-01, 6.515775845467708422515670601819535604214326812056648933849934426635896060548558e-01 
2.8, 3.963288265472712792396863659636288663824491029064305479051146168160040136229892e-01,-9.056476085671135690925117267647182874612875398513683081335433950764968961458817e-01, 5.378093639525629630327084516985525881931201889171211593635804737127043727358148e-01 
2.9, 3.890492142127280601598216197043637894382968150346757516992862674750791798292368e-01,-8.573104139673262219965727991950928065052704243918285086837603696484372060266711e-01, 4.346137390319975410830684270085037696269372217709355673549562418078068119330252e-01 
3.0, 3.834922471069000993125361504600476223945909438314940280349652591519619801136608e-01,-8.171021421319251911775590629478070549870688472643194211704318102154021351563775e-01, 3.797787954732128081973356082175248112622714289529067658821455300670504152282987e-01 
3.1, 3.788699449385823363736111757677028624776067082198996849195768665425130353969957e-01,-7.800509590510417980895583001845218737196415396643132261924534496532599151869566e-01, 3.620203973154183932289361320036167759468988456723067222292034187983955327313825e-01 
