Modelo de ising,Fecha, 13-04-2018 10:22:32 
 ,Tiempo de ejecución, 33.98 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  6, 1, 0, 61657, 0, 12 
 
T,M,E,CV 
0.1, 9.999999999999999999999999816813436056182397655872296199025764733809987967988385e-01,-1.916666666666666666666666611710697483521385963428355526374396086827103665324843, 3.297358150988716201553784907391019041043178733668969279851124315259183971668371e-23 
0.2, 9.999999999998042381440733273303502639573611340380814572413041295653970226535123e-01,-1.916666666666079381098886648657717466959609109335229688249375059288144732289465, 8.80928351671968303513371128276293368853948740520013980081233325175914933732031e-11 
0.3, 9.999999956880579671951185508119715831942188777887403195400877166292795671210802e-01,-1.916666653730840568252112287107598540917706674697466079876671678899258951418176, 8.623884484244877347791226365557031382445285320218670716819345574849315484638135e-07 
0.4, 9.999993600464815861602450314397724305946010572285304861184793204409817628201532e-01,-1.9166647468061117192507725250892733438290475204603798667959129163058491819806, 7.199528947186879392447783208779688144080970826366195472130506299138598635548558e-05 
0.5, 9.999871444225981783719423002176301224980307232604205361714496898494835047015382e-01,-1.916628099936843785980864003481169062180749818683135836300340941052923704894482, 9.257353175875413911773353215358220019570638873749870288701798731460837308899082e-04 
0.6, 9.999049216220547039873795811032984587524809251779549134570404221502741608236199e-01,-1.916381432492515139632329405189304261316907379687303785739178979527814184577342, 4.758947139553972077435621171161218283205319410353528641162325701222102990180441e-03 
0.7, 9.996019198085823531163861350630312524545042720109485426250714503686897042369067e-01,-1.915472495413516564566618454924709272425689445262247819668471650590220032900375, 1.468568633549442375569969327602389244958677650835481087289376111556714577645246e-02 
0.8, 9.988279028151516306281356085712961700194127713389187891563978606309809623255522e-01,-1.913152074928950186150349105831304136076577928331889331980836615000757173688372, 3.33399406441909704139100061619150264041552816387115353654396947721764079763468e-02 
0.9, 9.972582518654656251176230207974441749509934786860416368299004228878643968779916e-01,-1.908461527731207707818117910836952565367043412798840486404420683352628394847724, 6.224230850522254977452319884481232349620072316445764203813327690126340674749825e-02 
1.0, 9.945152387666174759882177344496266822752959196598365962468757418017415980518656e-01,-1.900353647121883109431102144976485678866122387668687765721910576887494180226146, 1.01574766817729174569583462313565865819671450564190650633342280603931475482568e-01 
1.1, 9.901734513507203534270285094283386299130093654190734004567223532229015898635346e-01,-1.887859020276353067428903648430928246561063054503712042632005287385967029250591, 1.494344182915959141094394076486008050693372111106915743237813923584430119386915e-01 
1.2, 9.837693895963429827481086320096575922051117317547904068642587995460693818625545e-01,-1.870334982394919951774681114115030913880121980215766061766573012034204202021542, 2.011853020765159832999371279745752406765961371236669034588429004385594249883408e-01 
1.3, 9.748439516681498660898785638121322837444000867896372372348276162389593985115674e-01,-1.847700593826198386396000017170276853344015264298343934027668186961561665872179, 2.506341039988771414502396933728858234950471525320425384276032523887875668605676e-01 
1.4, 9.630260404510983440764876987567897458518899838614106323135181201450591967427758e-01,-1.820441063129955264712083169756873218720316487422088525825922305886616469534643, 2.93262644412728703528296392484786865682324817741560481336119036824527704349422e-01 
