Modelo de ising,Fecha, 01-05-2018 13:44:40 
 ,Tiempo de ejecución, 1506.66 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  6.0, 1.0, 0.0, 298387.0, 0.0, 12.0 
 
T,M,E,CV 
0.1, 1.956322319667071694535626708639281585217557019657543199303023504720837757014538e-05,-1.829166666666666508768280942199958695305718315972221943327763346216830273928272, -8.510722990548754803664654279299597246779000195263014249798185556699513899635708e-13 
0.3507537688442211, 1.956322319664652775758757626839249238816522746368049988478761254145892538449266e-05,-1.829166666666623445105252148449047778693452753185629196806135926318998023474403, 4.236201987252275568331560747719716898162606220345435775430695706424352532656048e-12 
0.6015075376884422, 1.956316918994289427194707310462617595430921709877246223883389957759358485225088e-05,-1.829166570519229852497130719273345543059785214032459060359490868903128102995241, 3.268592081766506878144615794159204625747231364628134263822883103352784899654429e-06 
0.8522613065326633, 1.954107670649216164482066233573330882517875623805694285683801909647267182177902e-05,-1.829127233536390777399603453487189337666190409540067942896440442579580830741558, 6.677945441052390260723976661843530040725150176358066674865405144699793956975512e-04 
1.1030150753768844, 1.897565594005887408153974152241135092161223999048443486229207295389736363372666e-05,-1.828116354330906922171082472080148809098584647904219814121361735173677325593755, 1.063269890901024001802238853853244508675396522252599987841784509439035447281121e-02 
1.3537688442211055, 1.501385446358338580748237351656951113408300970268991812636886817350620061456139e-05,-1.82080494241404588718796834121828001715780482299507044086062912360781685033773, 5.669049023501382090679375007310152393029100191528263901506712761377687967865575e-02 
1.6045226130653267, 1.951195061559799859656103643574612397496254407387623680871989853493527729331392e-06,-1.793537448338450558516972444415868817536851460767310795631274357695188657758817, 1.763419251005522108085156762238954583814411775095603684492327733802868086638944e-01 
1.8552763819095477, 2.313071722357330536273956168248815766726799872032198108861143996068609449869385e-05,-1.723349745434370687683611306863914645500709998192648793399148406075885515433069, 4.016297843524391986805456702800172441699869042953818109161929003387021279653742e-01 
2.1060301507537686, 5.446388557624971083088494775321044099668688725568601208172308732087250731806435e-05,-1.586936501779285538489837038736523011935918978575862036659263729552766488458322, 6.814208663396014273523945847847253876465390750091713583714279800759983186335504e-01 
2.35678391959799, 8.67549724339673867863387569532657892918558818898807081451414685398251873150786e-05,-1.394471752623356240556357361779689351060166205138344070786546810936160336871035, 8.125899318747893959367721370021668311648410958835322998310014870535852603260907e-01 
2.607537688442211, 1.244915426511758992246044577310340698163678084176186483124432627329727108050907e-04,-1.199097489592264495258214204988878936928216546129967368581729461075684926261232, 7.182813308863315476637234618008145278668219912841126473059414405784975081815037e-01 
2.858291457286432, 1.703755341926043668123168662111501909116847062109054796064130027676292537476047e-04,-1.040243711919519328079138908132215198594371681809854181386779412088312666799373, 5.488896155924297651122072582049250272058508585540045365781450464180095344491216e-01 
3.1090452261306534, 2.203222067338346087842232217697626103633402612392800772564097973345518199504100e-04,-9.209575523233758631698459666683859264035144332863471343619625982453179779428443e-01, 4.105056859825462952403978496240639579628641285978201310380853793806870673729721e-01 
3.3597989949748746, 2.692906780827375704274441539021471097254258877105172781178003863243814067810802e-04,-8.305726809521934492516062427736835924104656807227465662461215375392232434475586e-01, 3.169128485448279899046674471903708778721655393024163040592918884262852498491794e-01 
3.6105527638190953, 3.141745406234686047775227681741459965567926069583504296290651701505711160181000e-04,-7.593920557853796339440676686729595619433481887763441984136209253277852741381971e-01, 2.549132479020568997665214940641560185219560701963192963425353961341710935481763e-01 
3.8613065326633165, 3.536201708765527018494754409846804477798207448490059579663970220658579902325914e-04,-7.011306325081809966338292280705064241587654529143119113125286402692942912937718e-01, 2.12236791826821803841446433047846090686769571210384055688018244201716644029557e-01 
4.112060301507538, 3.873237525265988063090357746885624863308376970751568211812993414057009930833785e-04,-6.519835112145945967289964993846264303847805009404789133967513599166379088388205e-01, 1.81275138096198988302498087936938124664915834733512930111185702084012545234428e-01 
4.362814070351758, 4.155271403121369594874091716684750174596058557221729946688413675259611255665964e-04,-6.096075997971380217612928291346179734655474577647103434036856347324263393175182e-01, 1.576971318228949370007933016198206104670431529477472796240730329682390008472216e-01 
4.61356783919598, 4.387242405183470647505334958431003282772777274101583872910276784428201490340571e-04,-5.724892954136932852738192102010944429317374088324090025985400126293339495146341e-01, 1.390314887057681227268058012372400252402289106050379513829620693629213110947488e-01 
4.864321608040201, 4.574994619682734925557715427526440455879219064273697553014822508380726668664495e-04,-5.395953926942319084261919456315573186747538466432991218359500315150060044872963e-01, 1.23815510895784459802680050867651178731316548666918780898629721939845834972468e-01 
5.115075376884422, 4.724421403320789600649817804134039042970373865258542935700225295860197602128626e-04,-5.101834689077929510832979359736538645308284831494660193083130534789498844138784e-01, 1.111388986809280053315843230458064404683677337945685781072236817358435709333951e-01 
5.365829145728643, 4.841040302581697099943358704761321200966107452760894311854306413199911813947786e-04,-4.836965724096012746149880853109643174567752869132873008807457256318367819740512e-01, 1.004043161489985149343563238039337446154808404676713145967558314037111878338577e-01 
5.616582914572865, 4.929809380474916285371812666672572091084806428030146652158666497678529252956192e-04,-4.597023640828337000214237275006626545565330007035126491514581247279316862652618e-01, 9.119986667091921082096591080380572337434811241347814411276146429578119837049468e-02 
5.8673366834170855, 4.995075440568608947284637952875776957312521499926054186820310198428984142819431e-04,-4.378562471605408305885158430548936487717163798736925097097560326165387356997558e-01, 8.322901034795545264162372707084669333942209619268935218940983072498650639428374e-02 
6.118090452261306, 5.040590880525273819857400117367524666383651861026448048669590932312900734795137e-04,-4.178779128566842103701586392957760173108610947035268088673520771014178982848758e-01, 7.627048654775275990022424881743581456352962540764740006991105714918045170970776e-02 
6.368844221105528, 5.069563092118967624382200097245907010150842907661659501035965215481692181137400e-04,-3.995357103188991970768971979938031287680563990850569687667035485677369961848425e-01, 7.015437512957844664239245371408333150554530514225237611582924193689191024564549e-02 
6.619597989949749, 5.084716325327528488786699110759427711849930703477311570629018595443145472747436e-04,-3.826357860351624732286655687559809208664047874468522147449369498388966926712576e-01, 6.474715255560043992737559485757486392107733629722695222996659179086523487432116e-02 
6.87035175879397, 5.088355271491433886053548533049234348874511286303884868408956065016059277590718e-04,-3.670142601729278424252141538811870873363031657226709230750820445486403262486041e-01, 5.994195955270597505835700430486512727818046905805255008473844589628004792145627e-02 
7.121105527638191, 5.082424987210438268559265688122152880769614384170663680655376013719383991810227e-04,-3.525314176448673151110838047540918503532775845332711925389780679888209383723353e-01, 5.565201100961962907773632414887463518704673274958546353423491319390836751284033e-02 
7.371859296482412, 5.06856479890007597906156510741169124144332271559901411960102388313797089985504e-04,-3.390672862934267662837612805028762366296440720606389571185251784017027137486847e-01, 5.180597625858746513295918799294772277949852882378955801462480318959099904715368e-02 
7.622613065326633, 5.048155472855762281893728146338701822954937374801316272377800660618893389251222e-04,-3.265182017025452314665485992058834530568883494580422267994167857232296746483397e-01, 4.834464193261134161363413690607489281725612880797663496516293147091922713311999e-02 
7.873366834170854, 5.022359788703077778491552455109034286596786856126896954103638075273328768173572e-04,-3.147940936518207883564782735768621802252997369676710259601149290913689509908966e-01, 4.521843900054106489912020703004709728281798123740119111463531554872200250604548e-02 
8.124120603015076, 4.992157058612146482695974124141501320260660103230994521313949697330462121598944e-04,-3.038163129974123950304004282073512543292647798370628957386636500490659077804407e-01, 4.238557045748581020118296196736237427587699889406079239685431876573547972565905e-02 
8.374874371859297, 4.958372291322250324067218350403295378346394264462630335088320267248657122587699e-04,-2.935158713477534199568885199744749377575624103663368355958707614698363085691496e-01, 3.981056811434731563155872674062584745582692469194910711988860069094449040383511e-02 
8.625628140703517, 4.921700724839009695008990438316110886268344247455178569393020022221852373796568e-04,-2.838320012963678655006661636028384462791302231929711573990472055020427092031571e-01, 3.746316331332153886317633983658852214547407871326457347330642055931597972497045e-02 
8.876381909547739, 4.882728410712035837319310885705071318550683630094361683566667993224311432456602e-04,-2.747109690553311224008567207884251310530523942393593256873955400965162689026354e-01, 3.531739204996700880959020222623964752428531111428479525020990198065510675544135e-02 
9.12713567839196, 4.841949463002761626409452513055582239145931711446340049911313984759984499715976e-04,-2.6610508816111562767224744491399616386568955579076764611249607922981435534298e-01, 3.335087820235425489288004733809609701894197564376903498995348200449760713354393e-02 
9.37788944723618, 4.799780506449654466296339609460734484483955132335511589331999409115799262176378e-04,-2.57971894967224511432307425827305351075817668525337997748946639362410249571874e-01, 3.154425411328860726120455895409267528899193805476625762916256892811514672616378e-02 
9.628643216080402, 4.756572781294844408575615236926824637962844649907794572109268888942011535530881e-04,-2.50273455437867998948360038836827304140271975396726289678954589192395779297779e-01, 2.988068844727025102739002119394158933650642301868183896739298593742651025309353e-02 
9.879396984924623, 4.712622291655795332269513113454338433750271133547262646520712552353083032183984e-04,-2.42975779305084878238263315279734389431283764911998763481101446819706937436537e-01, 2.834549874652501004257562552750011864839720748669040181211763884254128463797941e-02 
10.130150753768845, 4.668178322100114392638130365287324042157513101878672951474783391199720441316305e-04,-2.360483226015680795688165740235774971199653871944530319555021322742605530631279e-01, 2.692583149344195768906933442169265341198444526413703556015462408866984125186308e-02 
10.380904522613065, 4.623450593502577006892400697761532701725416590831753745803773141163192477345774e-04,-2.294635633743535549054743596019316112224343624854048994084838251862947809164195e-01, 2.561039642048884308291070079720257938986410858820381658361727222219676216557068e-02 
10.631658291457287, 4.578615283825201050267162993503470620893924261345724331587914033747654410358545e-04,-2.231966383252985576591707180791429387285677337603881740728514089321036707125778e-01, 2.438924473016213014396588109416994437263745750637063281783039667760290325931752e-02 
10.882412060301508, 4.533820101309713858582872757472483752511122894610109250198240593507635638384516e-04,-2.172250304278106841151962217219652551713339338442603767309642242688887016024349e-01, 2.325358308819606400605803167135014894369426213366574226406163909251175644382669e-02 
11.133165829145728, 4.489188565748421209159884303540953906063404692195940764606175168753857592842721e-04,-2.115282993898985153973056031911641635523653179548378232711258282547986100124868e-01, 2.219561693163464636955390155002300684226397784949240677613512016613155049383577e-02 
11.38391959798995, 4.44482362706743928217440939694935762348522671954284141168939627424833259740482e-04,-2.060878482839544530594808576159833746615005948881141482751292461293288038528448e-01, 2.120841792740419744652615595841743068759224580057009087743727679454376444444297e-02 
11.634673366834171, 4.400810728559697332697077029652506789616853178487489936176927814365039079309243e-04,-2.008867208272009413832275993453301293833688469447388810320421520250527996551167e-01, 2.028581142430875851617258535961713352403666615922440446559927850229711034237099e-02 
11.885427135678391, 4.35722040399223529029339566702029730774086752147755000473141701996561516505692e-04,-1.959094247360643412780000375915123903587902181880368331555540361896698189830624e-01, 1.942228053210238629019520685741156520454634914295613792567382745780388267376309e-02 
12.136180904522613, 4.314110482838337459291079781341994419384934924847293091927878486251827942346523e-04,-1.911417773404362078119646365314831776342340782226250479270399918928899710333241e-01, 1.861288408671619456773455880364103196081570569855998956366424542019323158152339e-02 
12.386934673366834, 4.271527965505658070472598840271825109869065477208726460367434446611362736527732e-04,-1.865707702663026369905198061819887577513424621135933865517158563295750306165879e-01, 1.785318625874082644530254225030917202846116480519372024444561015672089675665114e-02 
12.637688442211056, 4.229510620191995857415650816425920473639025334053150058483840715523318328261458e-04,-1.821844505057890535242479023045303749446339394579884026421022285935561103351539e-01, 1.713919596126656305186566543257265799860400864911387795839996745283940266411286e-02 
12.888442211055276, 4.188088344523686047849847124077293027922455251823804473317366049114878501476006e-04,-1.779718156142984147408435260175309848638383181002779576476471279033730870138667e-01, 1.646731453463404904346078664601662405733096484930674436091623332408924362526408e-02 
13.139195979899498, 4.147284328106343984846905832605315034933510392023384176300129670364504362471201e-04,-1.739227211224096855467320342272384342522935510017693453220149494334938765313016e-01, 1.583429044594727663397899243308902792903354988804128258548389837019298631932851e-02 
13.38994974874372, 4.107116046287753503716257708509829186833090319745553629268175995586460639622818e-04,-1.700277985392393812901307409864614080834461151959833267743819980477964684048602e-01, 1.523717995297960357547883127490136272841727388547281893847257550947386821918983e-02 
13.640703517587939, 4.067596110587568816046106646650571339578767023538045995229403304400769191101394e-04,-1.662783825649310026627955525544818142842264418041648901867240049036768565938159e-01, 1.467331285516721706969287669121161124478216915510462405752863024140598925262227e-02 
13.89145728643216, 4.028732997215547898095780787262180495250783598899053523537764720531055814433092e-04,-1.62666446331541148917054917589075471959897525201977044664174152124353547008801e-01, 1.41402625963955862010749006253366549551333242980411544623429849736626732261532e-02 
14.142211055276382, 3.990531671737551573046780445012706432198188080728532109066106349343625749886651e-04,-1.591845436608322408486033245054576917433444704644252216352006416915700417258169e-01, 1.363582010126914735285994351642969339180188342148183739339421508535628329914712e-02 
14.392964824120604, 3.952994125140315049021105473195336169800372146076832519015476459398531651756588e-04,-1.558257574700174508443723664881291102548948065980159537549365632182104876693834e-01, 1.315797082327887865607181673930019748206431584070362347756419134839058586561231e-02 
14.643718592964824, 3.91611983419659701761642992514376519174901098658318997535835228802655719737594e-04,-1.525836535769214526120608595464375007553338872958576549143873565975112922352242e-01, 1.270487456353672469583864991829709683104514606439497777090052120416255825301563e-02 
14.894472361809045, 3.879906157063327738827227539549756814678164994663821380640607673244052907672336e-04,-1.494522392580557142894491427256668042179028100795212415498471533334661989989029e-01, 1.22748476855575012058134846600766724230428154418098241838010337063964387185637e-02 
15.145226130653267, 3.844348673392305778874679268442034044102881055536460110210573844140313431368093e-04,-1.464259259998152215797446278337222627117114013761829028009994788382086923268058e-01, 1.186634740736868455447103051701002912592896637980483197485958689166162370170037e-02 
15.395979899497487, 3.809441476842714734218932120929460620849272571020247520395872641428532690271066e-04,-1.434994959568911973118936953107049379413196615304236206318063488421784394076148e-01, 1.147795789897458624616907310140877766608111329190786348091019680046702253687037e-02 
15.646733668341708, 3.775177426713425699378621071274737292961304879852121105314446338887366453507936e-04,-1.406680716951267494019808438619912420688232471127652790814427160272118245819805e-01, 1.11083779524797649709832465087429898370724328497464383356016896031742274070635e-02 
15.89748743718593, 3.741548364424537093589892256944911597697022382807989117700917618496681085639936e-04,-1.379270888501248568410503087463174217485617755714599679675469433971160137459575e-01, 1.075641002527393924763603686544195570993818038152516299624742283567354988614331e-02 
16.14824120603015, 3.708545299741900369030245820916763498724605131286593565942213347369354091457259e-04,-1.352722713793632981069725045053059926635462591503323703151519747003944859633578e-01, 1.042095048464737214509886048629079024985845193184226460886888345011356174990825e-02 
16.398994974874373, 3.676158570930717015853675032511561966920374034078389130567282158320348570101354e-04,-1.326996091255566030203690884333086560599954593178414829151889241201804824930795e-01, 1.010098090590010947593161010966727700839351914105926393929456086602523168292244e-02 
16.649748743718593, 3.644377982424041260708863740058312023711735619784760394047249274098809831573287e-04,-1.302053374435097034660739496934478645949130944972321061030300382097522334879082e-01, 9.79556029613527179709709802710729811370456718650080896341834310645611874055749e-03 
16.900502512562813, 3.613192923082037408654569825010505937895055412335871163894694658864810341244766e-04,-1.277859186725494537284699435637935819874543328158360838388198636346665877626883e-01, 9.503818133065765719466103016191284008953258835536272927545375873494673771852368e-03 
17.151256281407036, 3.582592467683916493459735566764329076886657472532634205572870712151486176709041e-04,-1.254380252624906389797909160590057062182585634530306297139530506361057943136087e-01, 9.224948122794770809078997474230793828681606265039383753472893655560306668247708e-03 
17.402010050251256, 3.552565463924628391540226487197091978775146844181238792523784085474533027552341e-04,-1.231585243835640445195431355328889756561803525599716636172862409731823901769696e-01, 8.958202593049280169148504747080532896910824636263778873331916604909863037240157e-03 
17.652763819095476, 3.523100606872714944036102965437941169326445770538890928285917063108248726900296e-04,-1.20944463870297245973616915082039684590422063849433215480326227722900183648726e-01, 8.702887449082633080410272431621086461230024042092041247366138322720501026613524e-03 
17.9035175879397, 3.494186502575914520251234891693028212122227355915876778535270802664832583780219e-04,-1.18793059366404280724180718333397357787483406910159165003870898568334576598605e-01, 8.458357628690883147177134098405298535881199644950051773036476386311153121737803e-03 
18.15427135678392, 3.465811722270101278821335417779897548840603026216198480004050119384280396491991e-04,-1.167016825526550086986063629955626783102945482197931512852267462178475890504338e-01, 8.224013000737423684745814044073901295971074072292523929511304819066951258333918e-03 
18.40502512562814, 3.437964848449143225356220168185619914762257898581957206909244374415743787685019e-04,-1.146678503527569022264953590353253540685738070243527421641992070667248243050067e-01, 7.999294658442990807801505871617122493673819075810460798601646874396459496425608e-03 
18.655778894472363, 3.410634513883296709320751268669581193796403740756856398744791060717709500025118e-04,-1.126892150237432179638099934980951913189004464927713211233667672913955237004586e-01, 7.783681564634493647343183604553349084527034791236016146481856634057922281880711e-03 
18.906532663316582, 3.383809434527655697486367276139295629247099824676321113520173062801334942253797e-04,-1.107635550474339993099248021724948848786753634571185151367837967719514073506975e-01, 7.57668751129138758597945298786606889919980450348875578592297653653732176367591e-03 
19.157286432160802, 3.357478437136441958692701414741766892356932788574328481050831447837677442055061e-04,-1.088887667484072195991353486231456580111048415924506154398299769186896160584718e-01, 7.377858360196826942213541546838915831022621376882979972914621484710459377481297e-03 
19.408040201005026, 3.331630482290587359487301803211906670078549551260877751294950957603478757757101e-04,-1.070628565717421458152737038859046290252033033778174816036940713467931326080532e-01, 7.186769535389000565771205926297009356996170385899516437956485922092975290472159e-03 
19.658793969849246, 3.306254683452581729130573471792380509110218950657739883023560064549009052103497e-04,-1.052839339607101014374205398310661593722575553265636823467475790024739764288224e-01, 7.003023741497354807704369113327258086071488247125414958563737633224087839397664e-03 
19.90954773869347, 3.281340322581828899463413177704144898071160318321612210460031631992768062686798e-04,-1.035502047807068334301322856408600957026529006192864667003137141669286515931653e-01, 6.826248885008369138811559923775910224640186218388425578604525085341364668078633e-03 
20.16030150753769, 3.256876862773956827499493525570043251201254742234579561107910180847403716060997e-04,-1.01859965241145707026467816042729805145178300489347793341421606442874727704706e-01, 6.656096178095234067897878427391826389726460161482586733226155042876319660658122e-03 
20.41105527638191, 3.232853958327082094859297297314243162629630093579061691461053430906658619977294e-04,-1.002115962718455895954809348480422265384116364251374966400611012137950527781655e-01, 6.492238406914990944274457719008474634844971624642369127950310745490066436825218e-03 
20.661809045226132, 3.209261462585690637822901452821756255533570431106190761977917014547599423793393e-04,-9.860355831473132884860973273917976590013777657436170954717335137590604888124173e-02, 6.334368348269068849011692867232818351388344860138720135207559325972946372382423e-03 
20.912562814070352, 3.186089433867366761327852805152204619683534148998495313113294731720410682881684e-04,-9.703438649547758430274928991904587811723391561501475212691739661949690772410313e-02, 6.182197320274694670296665360295496936573857336163058703474983719445284137710639e-03 
21.16331658291457, 3.163328139738179973402939408086949855729965291400510926315502086147293883383941e-04,-9.550268614312854377206356180267225618388085725819729113633825043786961784137438e-02, 6.035453854237449551043543527105190634952807800614632246133113705695769022319456e-03 
21.414070351758795, 3.140968059868280044030530152808215322575815632816714422717775532785417892443657e-04,-9.400712862876420794102360038919750711816563114110661101998198933817008915430495e-02, 5.893882476276043731586885711089562774210063849586711531401440851268045948686446e-03 
21.664824120603015, 3.118999887669450304636822980918312246758600264258584951199806408501523131942769e-04,-9.254644749700069888601958144443407821182543133643190921194304918556279522046494e-02, 5.757242588452546956484842184792228943093804773845826680981512000073638794763305e-03 
21.915577889447235, 3.097414530890428681371023034399847720564986581430747319453185124991199896739547e-04,-9.11194348665452204490396342958360778311791420529785421646302031410082785657652e-02, 5.625307440224917342648543101600300811483776353575340849880944889152043831583357e-03 
22.16633165829146, 3.076203111323225467775236299245840085321954426286740712430869126235574367852796e-04,-8.972493807820920568813456788051319027294835978843597766552760821309044591080714e-02, 5.497863181981174968360624746643703541975206833918207465825907286414224421690222e-03 
22.417085427135678, 3.055356963753959903566722531991801525863056538375431250904604325284185148163786e-04,-8.836185657074185232195545962700718783632339323387764711681161953564849145339392e-02, 5.374707993250746279722343320160152361727097930514620636778347098439200447403963e-03 
22.667839195979898, 3.034867634274561479957187718472394322870834631775814092605232801353229259457635e-04,-8.70291389666081455434692662609738178152327019049545028949625068438175381435767e-02, 5.255651278931543950968822287159066856941837069629388455260454850899472980028835e-03 
22.91859296482412, 3.014726878056694901617226788867483610448739086552114134264999968209130044927096e-04,-8.572578035142199276485920050496882508671725859017672245647954453064489788612181e-02, 5.140512927532554905509740061890984722566014548899675970128280921205528306163525e-03 
23.16934673366834, 2.994926656676161253482727458886382254238772741118549046495474667986729437612081e-04,-8.445081973217349937303216956462353314342830344553852180540153469200877959136833e-02, 5.029122626020691633038099436329779740862493075402060610179741686366547733139456e-03 
23.420100502512565, 2.97545913506458551217693914457136559961729992678659787756821471321153814469144e-04,-8.320333766067947315786310023921687661356059229203783124486830684702366092855428e-02, 4.921319226386193550792254570759874429243198950334536863747045678617804157860965e-03 
23.670854271356784, 2.956316678155208798301416401562213155314689129480543861044179405122181946440867e-04,-8.198245400985208944491461794233073351907888656829468438528430666191546336284919e-02, 4.816950159510340333684280651468225942046537845388320172357987038568167852161525e-03 
23.921608040201004, 2.937491847280835500370760689682744045878080265592929319671251624128001024089764e-04,-8.07873258914331096562300003939278067802769251184813372526033008868016665257828e-02, 4.715870892338981760187538509795962069030695049259311298827917096150162865027446e-03 
24.172361809045228, 2.918977396374346399603870222041586550664977012418898145710726172408815221907281e-04,-7.961714570479644571389068361221722625798538594126755481195654405493483391606805e-02, 4.617944424741476820773500174119692216979060949277726050241280453075274992942872e-03 
24.423115577889448, 2.900766268015483871492604268079690504791822511650694189062428647443365887931132e-04,-7.847113930728599287555405548250491695975361529737486880692158847196362629545044e-02, 4.523040822771628744617872705169386142563095632317952345244209619009396801399954e-03 
24.673869346733667, 2.882851589361744840580821137176886915464219021579136069055334210711899341291228e-04,-7.734856429734025477143161181317852807160557836792618652146776543858613083423968e-02, 4.431036785349781398549918929778192043342972231093734239312380546678637661706147e-03 
24.92462311557789, 2.865226667996096155811374893581943427395725613399971999911502848562240365042748e-04,-7.624870840236867290872812248893120795678931616946472070997124152931234725496194e-02, 4.341815241657203211729488088579946784976551946591808267239318360949503742610229e-03 
25.17537688442211, 2.847884987719721890273916103297708977856502226487065702711827480581175251031299e-04,-7.517088796399213312953900175718775283460524425326410592255693988002604582964974e-02, 4.25526497677842104522860677862348204998748238879372501185916081683600123999561e-03 
25.42613065326633, 2.830820204314073123715169647738172767290753058164831138479792902320421043693777e-04,-7.411444651384981202633696082767972331020066051775966917551227773439146805693738e-02, 4.171280283347532296799023314509911998065472150638139901939758741397323984125748e-03 
25.676884422110554, 2.814026141293056939501638343554326280613566476894517518328928611608595421785655e-04,-7.307875343371256241264385416104166639461440107492155321018475372040534813441193e-02, 4.089760637153172083125056768621887312484331065132380464490608312852361439899711e-03 
25.927638190954774, 2.797496785663171180995784819765225031550365332122643452289834636188363969984502e-04,-7.206320269413240295486064043114483421495048127793857358894698773591479892601826e-02, 4.010610394836083710504416571136862135271672634258328668192047870037470620262611e-03 
26.178391959798994, 2.781226283706754923460107936546501648712984315756193218798007897033443959458367e-04,-7.106721166630509986586901925129890236218258040343003100021085948816342752372055e-02, 3.933738511975233543102862922449625741192263819573085571360836186549846536407366e-03 
26.429145728643217, 2.765208936801218526098015585092106281583110341170372034302016855193567298793546e-04,-7.009022000223176270173460471439482037264132804080253108957374881100516457417762e-02, 3.859058280004967128692788913954096494972833692985713290542535579978634254066509e-03 
