Densidad de estados ,Tiempo de ejecución, 1506.66 
 Parámetros 
 n, J, B, pasos, frecuencia, bins, penalización 
  6.0, 1.0, 0.0, 298387.0, 0.0, 12.0, 0.2 
  E_i, E_f, S, DOS 
  -2.0, -1.6583333333333334, 0.0, 1.000000000000000000000000000000000000000000000000000000000000000000000000000000 
-1.6583333333333334, -1.3166666666666667, 5.3651580810546875, 2.138250299999999999999999999999999999999999999999999999999999999999999999999998e+02 
-1.3166666666666667, -0.975, 10.401763916015625, 3.291763844000000000000000000000000000000000000000000000000000000000000000000012e+04 
-0.975, -0.6333333333333333, 14.836273193359375, 2.775310507120000000000000000000000000000000000000000000000000000000000000000002e+06 
-0.6333333333333333, -0.2916666666666667, 17.761123657226562, 5.170803055118999999999999999999999999999999999999999999999999999999999999999972e+07 
-0.2916666666666667, 0.05, 19.259689331054688, 2.314071638686500000000000000000000000000000000000000000000000000000000000000008e+08 
0.05, 0.39166666666666666, 19.179443359375, 2.135631986783799999999999999999999999999999999999999999999999999999999999999991e+08 
0.39166666666666666, 0.7333333333333333, 17.499664306640625, 3.981141772559000000000000000000000000000000000000000000000000000000000000000012e+07 
0.7333333333333333, 1.075, 14.383636474609375, 1.764956274890000000000000000000000000000000000000000000000000000000000000000003e+06 
1.075, 1.4166666666666667, 10.198394775390625, 2.686003506000000000000000000000000000000000000000000000000000000000000000000009e+04 
1.4166666666666667, 1.7583333333333333, 5.6720428466796875, 2.906276400000000000000000000000000000000000000000000000000000000000000000000013e+02 
1.7583333333333333, 2.1, 0.58087158203125, 1.787600000000000000000000000000000000000000000000000000000000000000000000000004 
