Modelo de ising,Fecha, 18-03-2018 17:06:10 
 ,Tiempo de ejecución, 55.06 
 Parámetros 
 n, J, B, pasos, frecuencia 
  6, 1, 0, 1000000, 10000 
 
T,M,E,CV 
0.1, 0.0,-6.479999999999999715782905695959925651550292968749999999999996866726185219021131e+01, 3.319655661471187342637859774794280026867692629038948841809352954839265478282841e-11 
0.2, 0.0,-6.479999999999999715782905695901688376452574428340031260428748423266949484088867e+01, 8.299139153678178010785001223331815148147648701503549363251549689265342819628739e-12 
0.3, 0.0,-6.479999999999999714240251403387211143347386638439542589188925480516265249104527e+01, 3.69097453739165868403884454505941140474595922245325009395163557618110502650542e-12 
0.4, 0.0,-6.479999999999748641405286419480519089545054478272267581261461969060135124185832e+01, 2.280417246457406340238460545932973104942639250931047591432068147878521374611996e-10 
0.5, 0.0,-6.479999999663702970302767474978582457383808792060094206569688212222756736434016e+01, 1.937082532275247631653989370282511283009996951815901633862527494671418179606579e-07 
0.6, 0.0,-6.479999959136442557996465586830435718015743681851770901511510264980257048776433e+01, 1.634542346432133827853313085376470898910472579549293216646435794970669614193454e-05 
0.7, 0.0,-6.479998740072465624926969581706001200134107191917770876124177956632395726183734e+01, 3.702641947181580544836709135850035901260369318394783134028852735330921662870712e-04 
0.8, 0.0,-6.479983514594690786561956646451259686609317591846740314773646752634171668632416e+01, 3.709186815569509127700175355983182402210250586096494555727037074653852308988525e-03 
0.9, 0.0,-6.47987819457929352842663829347056482623540547849178864564133341052183903404212e+01, 2.165302977470643178771680847304704339914159306330854102087334920937984716142071e-02 
1.0, 0.0,-6.479396833326448613267929747281193952283712976652150109236240051378625901163256e+01, 8.683083452057910924371712106912904374609998740749244468113150786000755852372929e-02 
1.1, 0.0,-6.477768338091386060054416353421756346717653146506258784571329917096553490627665e+01, 2.653016298775626972662579327068922391042041042808869366121216203609124177996871e-01 
1.2, 0.0,-6.473370423497010399022793647615806747827957104748664593654740682226650547921855e+01, 6.608501655035860432429716751929414299358976619732090272596168361368330789446225e-01 
1.3, 0.0,-6.46339316666228096469256976263839649980431827099687238560943064365799040619428e+01, 1.403786513535041055884916998879437785875941142584484828873737359205002403763862 
1.4, 0.0,-6.44371070582629087440755500665690595736264420122552572085537382031048111337979e+01, 2.620181587330174435382544873427135316676651327113030275125812220381597945881047 
1.5, 0.0,-6.409155693414100135842892080211688780852668299277454065155126471336129031930956e+01, 4.383093225931603505831248364786668784534113317616270673079569305139060058953900 
1.6, 0.0,-6.354321572217593604205402367150312757226910665768335820334334890831425624204119e+01, 6.659507867334145149229857766039016418616446487840638961006183400859389814702748 
1.7, 0.0,-6.274793191862216791262941916600270153097137238990255851107068214084666305330544e+01, 9.284118604131349291220813261543712183965630975086034950433288631699053222603951 
1.8, 0.0,-6.168350450387044199577711458414961324120425225793956578853589483827958761808843e+01, 1.199546498485696519251251614957965218527657441213822575664392331608647100554162e+01 
1.9, 0.0,-6.035463489348469631299535462908971963963943610637016696736195037572299189664541e+01, 1.453708601243556940206959590283742372409991869098221681122659417436945141232646e+01 
2.0, 0.0,-5.878664538557601774989383518040527170402811290800128402721174051870928338352581e+01, 1.676755438773407743965971341741678146003272114223812635969984982372138381375825e+01 
2.1, 0.0,-5.70111888412474041550549019217197635394212148753377651042955880903895936971675e+01, 1.869936297989483579538405091117573296062377655852837241582357714088227954483541e+01 
2.2, 0.0,-5.505322942392095637487033043467020476326539302074351856985028467024217822916789e+01, 2.043652315376862309164543540284941185684839580281282603186938460431410934693419e+01 
2.3, 0.0,-5.292758983945888762054848554851007924609384574933784191942439727419848277133176e+01, 2.205834619844101221145681963350458131324030830327612546577767713747104899700436e+01 
2.4, 0.0,-5.064642556628500831256844249303063198644728559602727708101350844664120950026689e+01, 2.352972688580958182522672683202223606686456270486319998760439315811025147876811e+01 
2.5, 0.0,-4.82318972981006281339412926386806017978749585924110475479658790493760780310113e+01, 2.469159880970771530092482125807052129772909368582584485701883132309514466237054e+01 
