Modelo de ising,Fecha, 05-04-2018 12:22:12 
 ,Tiempo de ejecución, 46.16 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  6, 1, 0, 1000000, 10000, 12.0 
 
T,M,E,CV 
0.1, 9.999999999999999999999999825010015397147006239900853356759660410191445583230347e-01,-1.916666666666666666666666614169671285810768538636922673694564789736761251873081, 3.149819722851353275706368477984182096950554653851921694424723164490534741465089e-23 
0.2, 9.999999999998129973977518409463611271165847242851901367754180601142717805064939e-01,-1.916666666666105658859922189505750053735780176037250728482725456296118931302562, 8.415117101175458348376767019748399999798703541599316160760654304681219593742868e-11 
0.3, 9.999999958809934885314109064570153937542486950074912813018045909325564475424301e-01,-1.91666665430964713226096049037041121532489391004006212009499756680772993915016, 8.238013201964526670451028086043384425188703354943948761069877808920952575750788e-07 
0.4, 9.999993886832728724444199429159441741262467031728504687850419471682854435502505e-01,-1.916664832716485483748755979164202961559531146898466978703949238932728592478532, 6.877335359470381131966823242736118002843149630286638333309613698986523295626108e-05 
0.5, 9.999877206193950938054708888445012359951609365276222679967690551897957083494661e-01,-1.916629828526470172564105125405053103491717749325590744232009181890714080895734, 8.841725699970976074292327421353448228680245029280003322125535231565141171076445e-04 
0.6, 9.999092293832651060791409238930737328469667224363325658040392217573997148097109e-01,-1.916394355468332406760911377834595473295384496889683144753061825062268567601002, 4.540673076902222432527242246752474923184422208615919500921222318645301436787365e-03 
0.7, 9.996206611304746946855766766628804300914685209969789361972436116728155774787566e-01,-1.915528697161965627570494705595403715498564632988752750848900702446780911832066, 1.396112602938217600973017196208821850663990581182964210206041396538856243388878e-02 
0.8, 9.988882125867225661713550628440958559089144911516168329500200318315758412430046e-01,-1.913332460573687057424598994903727886688675950484026802472877020882754505082469, 3.142126665708873978328161409784265194849489895895861164783431930852031522010998e-02 
0.9, 9.974219604653860890661706851176929436056440986678110701577873015081977310612982e-01,-1.908946251714806016755405910324231346780639204804847261162564243930087690866735, 5.777764308823904824856392177598882743822503932484227664100563322964017631589364e-02 
1.0, 9.949123494278589332705150235182762414161023896177635934558060779890127630310291e-01,-1.901500387266397294181722066112387322351962391581540136587687256869966746137075, 9.237638215397228248084075727443305981457849268015784565065501368445341445371297e-02 
1.1, 9.910468069589966802836332697068003170855439296415920322978378358788128871366551e-01,-1.890270202116484490275748818276602170916574956934664880934513455229877882699284, 1.32939875022383058964913213620614856796374820735918843682870727690758093521375e-01 
1.2, 9.855104524420443893620963077019400410737710821772962526698944276356376702513714e-01,-1.874842858879627743357703681453493838849048105131790173328687242862070762143559, 1.755604949870498242171732445911054853567264889669042950006363199284324425378472e-01 
1.3, 9.779909058934033024079229766728164753795767655080474059437946011546643938947984e-01,-1.855245555672034835191760081225038815235373270515120078219415181369984010075171, 2.155970426195994078105925875092947623514694403984464315258711200928827056062041e-01 
1.4, 9.682063477754282871415858878678977601865869452154794545693900575021491895431302e-01,-1.831928795069450537876953005487106869600351044764661790594789762192653605410639, 2.495769753010773628132990863657230226934980502136419138932948508893027332498658e-01 
1.5, 9.559582830953484458100507712845472502167439797693818796009818248528082514246697e-01,-1.805554467066835943872137861163396626414235731474330933340864871186583380641366, 2.769425669491187113571763808106591154803945313915539473674672952499094403051996e-01 
1.6, 9.411888688387385203199699724634494883900412357593004465708129431246386194674416e-01,-1.776673365899504582462142238569849743292179775535216066016891356236468083245605, 3.003890550947793467149710120684999956925839544285548312616887761183804712302018e-01 
1.7, 9.240150023932805677495265316525985233420440632658665382973297276843523195036206e-01,-1.745446421579234633982429329911798733576749115398978299385763098502034670822833, 3.247584261283904713016205836073112902034618280349379242311278442629922783155418e-01 
1.8, 9.047214536640287806928247309552338550966983300098401345509482122150889809332687e-01,-1.711511184409160419997803889798156884611835210771885013461594578530518954349126, 3.554122792043363660942327374208167607279932221616426509096591933528640511803519e-01 
1.9, 8.837128616549274110183503743795924448515519956521509634922577562372781091832674e-01,-1.674002474879921637750841024763866164133669150904166821655258981435249351068675, 3.96846880761554382698882544360167289507651600645816038723754423941307109055361e-01 
2.0, 8.614402668093911070960330614541189537005664734444403655858119839672752131767353e-01,-1.631693175794668585448195890444669518234001385138554960033934340337925576531405, 4.516448333082965060660479424010607909951290670652133842918743226571133317288311e-01 
2.1, 8.383290284547828003627297101426251691264605345897073312417970842662608584517371e-01,-1.583233453378585625060386732695776637574678202132029537543949254605046616973637, 5.195171365112978720276492345370398531718415272099314765776776815489963079332714e-01 
2.2, 8.147381032966740969903538649846685421972153561534386220136238363049687051900377e-01,-1.527484033821792395947065893928885056841056158601784433989755888681418649613335, 5.96420565288684783530067400229186623787332328283325508186837039394756813107187e-01 
2.3, 7.909695058652166018147521944119268678620502182498067388822151376257427021776216e-01,-1.463913907566304437993527181896885989537286961859981152234641713241215300500268, 6.742838163290108838128173194756239696922323834931233387802842345310859607612565e-01 
2.4, 7.673198517425239279936213800937446259734378753458194930925755690850198678557933e-01,-1.392959623970308976535157889567361386774888061143034428464015995506110553285762, 7.421737893625480556223149218323216584644415850325029048027213043177543531501534e-01 
2.5, 7.441362857702280478668377632385940860097971757345252034719230611715032114443586e-01,-1.316179463835371216899925703530346262459574685933809578851410952716793611662156, 7.891792596578847196576063285799491124964666620936002052307453560334647603170222e-01 
2.6, 7.218313566736931810616901797276845838115081940838481948829854715033964369820915e-01,-1.236071078261023557610762390104038382034354900124808053233218132228078540835167, 8.079732581422090030435936753820451224431318031174753615436715560751573325914116e-01 
2.7, 7.008384059879321808715284606234056508298165304067627749319290761121301557704166e-01,-1.155579594958596722670025339610266646837252138833326211283177855129114403525184, 7.971222406495718700911043308922497621597510840245597261708990374050755437468507e-01 
2.8, 6.815313770021601254361161543322351330754539186480589587094046439039938029451799e-01,-1.077496928023583380952317073978996289868574039102170176590634752461194446541175, 7.608777065717673609925736489450301911220955721570837701522259407257925173189526e-01 
2.9, 6.641543803453143424371333009571958129874196080421136821503244682788446947426548e-01,-1.003995680323131433854113024893822336680466879576227448534022369910502892083772, 7.069015262604941006818607285184544137403928691518158655296241740800476171913929e-01 
3.0, 6.487928019050059599035493533841847997603130996838185651579018438759719566082807e-01,-9.364295907175845770834566566620427736502878506500931954347576474659286296411066e-01, 6.43486342827576802701252860846869124368881321820931677683973304123435837349865e-01 
3.1, 6.353882617732762228462323693641568447436198788753002633852972069925789831924524e-01,-8.753789595310743226338119148895975694474695804322611670663879338364464739394016e-01, 5.775799596773156155753032707917899221274253561452562183324488449140570129597758e-01 
3.2, 6.237796248913584616024259794281060077114524824393509539217878442947449432202478e-01,-8.208339263127212202345359468340246323070505580064663712776528624684459010441609e-01, 5.139939805630562668332454181626995586373599379769860433216139277785643350063237e-01 
3.3, 6.137494468361458585089978603879090784654139732000525558003287876696294135404833e-01,-7.724089769964387430441405993130092848510843148018370824471434750609546647009587e-01, 4.554915469978534580475908316071596685295026075160861235314374250981453226669542e-01 
3.4, 6.050626356596666167784540515809981958257422859064971169811617669847529362024478e-01,-7.295248959830493600574144042831473113599796322192055420678147311746462729084781e-01, 4.032775355719829455592050718660797111506800507069737224897688201472310698344625e-01 
3.5, 5.974926911056521772705125977976150307613310588559096674404016929556588892658996e-01,-6.915367753036193835513626184323267205078910634421554571299197254062237456184667e-01, 3.575460488713786745370347983771699423310682330704378252412147014887354392086577e-01 
3.6, 5.90836355388113819242114930668449046341749607877352878407260817297791109348456e-01,-6.578117549198521341063964915217832472947127092059936223288688450647703250562386e-01, 3.179242085711988218007095365677528269831804860931251402366317687613865066531532e-01 
3.7, 5.849196746624132775120625782648727551564613284997000029950951438698536050180546e-01,-6.277694042785602890473596026607571057618457002391795798199821664060213417356655e-01, 2.837759478482594174312167684882353037349034902235890575749830042442985834534783e-01 
3.8, 5.79598616703217345274970455088685485901069093054278734418481622972914307971288e-01,-6.00897976205495258298978277188219926797257827679528713596964908783136279103995e-01, 2.543862616072677158172925311348934999761464709992101944536228893206695789237824e-01 
3.9, 5.747567155189555792941298568778286065581865734671734537798473081295139531251694e-01,-5.767567501515794279931227372695039460800545300126809415648108389086153297393449e-01, 2.290609952314580368696788034497307841912419207773511807346477330032336842210461e-01 
4.0, 5.703014045007451533603377254395557257980912460582417654981980975095496502530815e-01,-5.549712804340879829325567784370761980260684329653224167050340550134995005835383e-01, 2.071734751921638678578239930274316240698121186292459253291300804980704522961701e-01 
4.1, 5.661600340002287349742107653467877638728051690962413158612438094677113512510724e-01,-5.352256620365968383741706920111071950596150861854808895659398747390661590506984e-01, 1.881805582477482370976882175850569421403764884376265815813624917917145863161875e-01 
4.2, 5.622761051444702162903487070996539524745239782119811848783083185114627426756706e-01,-5.17254088137241155018292819798452068234042170034535422195585476970387129290293e-01, 1.71622603462856916393433230558579227597718250250388418414313186980440070050048e-01 
4.3, 5.586059603017026513986878695902922628308489747923270819138891964914523807384087e-01,-5.008328370637707439509502365514209858755928436690065473460000666780835077883636e-01, 1.571159703869123017452420975949538119119125797076742269440945799595775438886873e-01 
