Modelo de ising,Fecha, 22:10:26 07-02-2018 
 ,Tiempo de ejecución, 835.44 
 Parámetros 
 n, J, B, pasos, frecuencia 
  16, 1, 0, 10000001, 100000 
 
T,M,E,CV 
0.1, 0.675,-486.4, 98304.0000000008 
0.2, 0.525,-473.6, 24575.999999999472 
0.3, 1.0,-512.0, 0.0 
0.4, 0.9148148148148149,-499.2, 4096.000000000094 
0.5, 1.0,-512.0, 0.0 
0.6, 1.0,-512.0, 0.0 
0.7, 0.9999421296296296,-511.9407407407407, 0.9603314578048506 
0.8, 0.9997685185185186,-511.76296296296294, 2.875171467712789 
0.9, 0.999826388888889,-511.82222222222225, 1.7168114616472365 
1.0, 0.9994791666666666,-511.4666666666666, 3.982222222344717 
1.1, 0.9982060185185185,-510.2222222222223, 13.647586980849995 
1.2, 0.9965277777777779,-508.50370370370365, 22.292943148952165 
1.3, 0.9956018518518519,-507.7333333333333, 21.20710059174835 
1.4, 0.992013888888889,-504.29629629629636, 28.012653621066868 
1.5, 0.9875,-500.3851851851852, 43.390848955954425 
1.6, 0.9793402777777779,-493.1259259259259, 66.63443072702647 
1.7, 0.968576388888889,-484.62222222222215, 89.3905762741024 
1.8, 0.9578703703703704,-475.8814814814815, 118.87998103269592 
1.9, 0.9413773148148147,-464.08888888888885, 133.32293697207498 
2.0, 0.9131944444444444,-449.7481481481482, 190.67303155006084 
2.1, 0.8587962962962962,-424.68148148148146, 245.45108541816444 
2.2, 0.7669560185185185,-388.9481481481481, 415.16779466949 
2.3, 0.6830439814814815,-363.7037037037037, 357.8241940042654 
2.4, 0.5333912037037036,-325.15555555555557, 420.65294924554263 
2.5, 0.3879050925925926,-291.17037037037034, 244.43624471879565 
2.6, 0.3125,-266.8740740740741, 172.36561391547133 
2.7, 0.26435185185185184,-243.0814814814815, 176.97922441061132 
2.8, 0.22916666666666666,-232.68148148148148, 138.0662355477166 
2.9, 0.2151041666666667,-218.4296296296296, 118.94400976041102 
3.0, 0.18524305555555556,-210.8740740740741, 106.73650967840189 
3.1, 0.1717013888888889,-200.94814814814816, 86.18694803795216 
3.2, 0.1564814814814815,-196.8296296296296, 91.85408093278652 
3.3, 0.14392361111111113,-182.34074074074073, 81.76330709514436 
3.4, 0.14537037037037037,-175.28888888888892, 65.53103507197959 
3.5, 0.11186342592592594,-166.22222222222223, 75.61320231796381 
3.6, 0.11840277777777777,-162.66666666666669, 56.2962962962959 
3.7, 0.11973379629629628,-154.25185185185182, 44.35323812300828 
3.8, 0.1083912037037037,-149.7185185185185, 44.34662137257867 
3.9, 0.11383101851851851,-146.7259259259259, 46.9344530933644 
4.0, 0.08819444444444444,-140.17777777777775, 48.368395061728734 
4.1, 0.09924768518518517,-134.84444444444446, 43.034231534726935 
4.2, 0.0994212962962963,-133.80740740740742, 44.39363088628198 
4.3, 0.10190972222222223,-130.13333333333335, 38.687418624681676 
4.4, 0.09675925925925924,-125.48148148148148, 36.311487489938614 
4.5, 0.09947916666666666,-120.71111111111111, 32.85586953208366 
4.6, 0.08645833333333333,-120.62222222222222, 29.12404023431119 
4.7, 0.09097222222222223,-120.85925925925926, 25.778825989948814 
4.8, 0.08952546296296296,-117.77777777777779, 26.50891632373108 
4.9, 0.0894675925925926,-111.11111111111111, 29.57450856381854 
5.0, 0.08900462962962963,-109.83703703703702, 23.08515994513051 
