Densidad de estados ,Tiempo de ejecución, 1.52301400562e9 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  30, 1, 0, 1000000, 10000, 420 
  E_i, E_f, S, DOS 
-1.1952380952, -1.1904761905, 15830.4430541992, 1.185944928847921702526981205979426921472478547574772046669970866742419025381303e+6875 
-1.1904761905, -1.1857142857, 15832.1133422852, 6.301753645775592206231243629367182500655082248671704988398644633118590517510323e+6875 
-1.1857142857, -1.180952381, 15833.7677612305, 3.295842426602404944579917647954890976380824187669009448163690707053521781543589e+6876 
-1.180952381, -1.1761904762, 15835.4556427002, 1.782395382516570993887785172110734460465283152991390181120818089428554257987599e+6877 
-1.1761904762, -1.1714285714, 15837.125579834, 9.467788130277063280810608823497429801362906665649962847117542657624162153921552e+6877 
-1.1714285714, -1.1666666667, 15838.7649841309, 4.877898626747365012536026705547482424928263316693492175624887515859308670902266e+6878 
-1.1666666667, -1.1619047619, 15840.4259643555, 2.567954453410116483447463795935963103541512582147340955460754968471999445571065e+6879 
-1.1619047619, -1.1571428571, 15842.0857086182, 1.350221724272353718517547258875968843969727316694996803649607170404702499588366e+6880 
-1.1571428571, -1.1523809524, 15843.7404174805, 7.063761369139149541014987159672920572776683837727917698141518977171834714422205e+6880 
-1.1523809524, -1.1476190476, 15845.3725280762, 3.612872578982121851099158869706814588805876604391268415410922692083382252506951e+6881 
-1.1476190476, -1.1428571429, 15847.0306549072, 1.896566075268041231542642010349259307828665528297993083005397508671044444121672e+6882 
-1.1428571429, -1.1380952381, 15848.6998596191, 1.006686798555900630783095537279392573776281838041749244936167019996648328429847e+6883 
-1.1380952381, -1.1333333333, 15850.3117218018, 5.045651200061447583092667777578502556875428524788962073918237341238618843999376e+6883 
-1.1333333333, -1.1285714286, 15853.7416992188, 1.557892513153045909333933587643312555993697752602825261766071898257607442652358e+6885 
-1.1285714286, -1.1238095238, 15855.1601257324, 6.435055517220147760586326962334801188710828941756020750266637522286001041933682e+6885 
-1.1238095238, -1.119047619, 15856.7977294922, 3.309440477936081386166310717992925812973516968521765265523967914227374409651321e+6886 
-1.119047619, -1.1142857143, 15858.4090576172, 1.65785096989810883312124024826902786277225291089820561492454048765680380488787e+6887 
-1.1142857143, -1.1095238095, 15860.0150909424, 8.261081345031644645224335050466416993615319320185960363707544288159733241395557e+6887 
-1.1095238095, -1.1047619048, 15861.6503448486, 4.238563037759546398828139717967374748214923339739860158950845681867396983576149e+6888 
-1.1047619048, -1.1, 15863.2278137207, 2.052601647190183488053066286194887466504617475308391841716075768633847110713018e+6889 
-1.1, -1.0952380952, 15864.7998809814, 9.886550967415325507034149918856301000000578243085307663135748100113175332701835e+6889 
-1.0952380952, -1.0904761905, 15866.3830566406, 4.815143808741607877318975906653663035027008297737468348079010603531272741168965e+6890 
-1.0904761905, -1.0857142857, 15867.9666442871, 2.346133056928960054074949675213132302865749678371513118497860511429058420301393e+6891 
-1.0857142857, -1.080952381, 15869.531036377, 1.121397260793352568946149573020973952143958913573652646954433756585864975742673e+6892 
-1.080952381, -1.0761904762, 15871.120010376, 5.493411477787080992899772307909813084286294070815020113461775766562548622083932e+6892 
-1.0761904762, -1.0714285714, 15872.7071228027, 2.686063649934200481865424067886436868295968341184562966728592316904137371212564e+6893 
-1.0714285714, -1.0666666667, 15874.3064880371, 1.329571800852909064548007918567493170106670970399147579073790659421388957604142e+6894 
-1.0666666667, -1.0619047619, 15877.6161346436, 3.639762563288057984029355013905080591982246616365965230203092915166753439278079e+6895 
-1.0619047619, -1.0571428571, 15878.9689941406, 1.408031815421350353345198585647920092294725017250176871991245248939093976794927e+6896 
-1.0571428571, -1.0523809524, 15880.5344238281, 6.737052678034910606098673875754483447000161610338808015490128547588469359148308e+6896 
-1.0523809524, -1.0476190476, 15882.0978851318, 3.217159257053904327006517328146262508956553394643749041722278662246991508160161e+6897 
-1.0476190476, -1.0428571429, 15883.6557312012, 1.527694487888826305547011234280345659718363132996438353391509640929066822173061e+6898 
-1.0428571429, -1.0380952381, 15885.2086029053, 7.218386362112480020177461355422610811097917859191208180201784804069777149194713e+6898 
-1.0380952381, -1.0333333333, 15886.7630004883, 3.41590997746604711742017324182274211802227783190546225704531976488103404487432e+6899 
-1.0333333333, -1.0285714286, 15888.3087463379, 1.602563731365092406653762548513848997203610141349389876391705632703148506938382e+6900 
-1.0285714286, -1.0238095238, 15889.8415679932, 7.421835022996264010214157551063604857154497567065995107007425282182270525505448e+6900 
-1.0238095238, -1.019047619, 15891.3841400146, 3.470897696595596054746717501742392925413436256379546350040022845479111782689732e+6901 
-1.019047619, -1.0142857143, 15892.8988800049, 1.578647014097548855942697286965473771097641957149959682779718929135464698483277e+6902 
-1.0142857143, -1.0095238095, 15894.4310150147, 7.306052906027756709150398344598250618765096415216931081227294562614493194325772e+6902 
-1.0095238095, -1.0047619048, 15895.982925415, 3.448807355100540691873122122512485154004711232923584794735403349040247402137878e+6903 
-1.0047619048, -1.0, 15897.4994049072, 1.57133075707480612923810103305358875660990397737397719077677890003992464702811e+6904 
-1.0, -0.9952380952, 15900.7739715576, 4.15330512824282727876517800122728037739983316150771564350841654215161237825056e+6905 
-0.9952380952, -0.9904761905, 15902.0962982178, 1.558378723333569242705563310469787054565740740480658517107143720449309287250261e+6906 
-0.9904761905, -0.9857142857, 15903.6079864502, 7.066280415423640336247164763192029482057577204070429978148459140209975208254031e+6906 
-0.9857142857, -0.980952381, 15905.1084747314, 3.168433879623511300970982725728261319226475236090025283993762168048298199853889e+6907 
-0.980952381, -0.9761904762, 15906.593536377, 1.398938834887962188604616335084070988391802836345825633883560970055233864357351e+6908 
-0.9761904762, -0.9714285714, 15908.0944213867, 6.275160007104911096630967229438566664131067450659408350226994539706183081865077e+6908 
-0.9714285714, -0.9666666667, 15909.5712890625, 2.748022512472889648822893180948966989712164817628924415293249266947456743608837e+6909 
-0.9666666667, -0.9619047619, 15911.0684967041, 1.228144035063923236078199374297437866537198252153445542909141840818413395064877e+6910 
-0.9619047619, -0.9571428571, 15912.5435791016, 5.36870386113173439354560040055541882291467539967901974223180497736021280031899e+6910 
-0.9571428571, -0.9523809524, 15914.0227203369, 2.356417966167874333847931266735173624146875553978771161134031424990271429318259e+6911 
-0.9523809524, -0.9476190476, 15915.5014648438, 1.033862789931235691606709552627924089867210935481525170562362152241616216493028e+6912 
-0.9476190476, -0.9428571429, 15916.9496765137, 4.399600489035661828849060632285483437819132307548922063518995928945207768014648e+6912 
-0.9428571429, -0.9380952381, 15918.4070129395, 1.88941087033463283809860479291294898371043683164587770739607647937706733371017e+6913 
-0.9380952381, -0.9333333333, 15919.8880310059, 8.308533656991159095767567332765401968143220400994501856843947728008648339169335e+6913 
-0.9333333333, -0.9285714286, 15923.0171051025, 1.898733431099623459736939888039296997278526371579716809457813062246099084723297e+6915 
-0.9285714286, -0.9238095238, 15924.249420166, 6.511058976375262668721956087547695652510565480420866767349972992233835015096867e+6915 
-0.9238095238, -0.919047619, 15925.6922454834, 2.755895228321573593029835887619890304058113984871348760086300748744852578891763e+6916 
