Densidad de estados ,Tiempo de ejecución, 124.7 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  10, 1, 0, 1000000, 10000, 40 
  E_i, E_f, S, DOS 
0.7, 0.75, 2955.7709350585938, 4.731587392875331730538599106184465263729592469780351173332966929187835029229001e+1283 
0.75, 0.8, 2954.7566528320312, 1.715970003904124111121935166413964513486301439530581216789173325692701390046929e+1283 
0.8, 0.85, 2951.900100708008, 9.861088742349671727804337269974385478117213894667202218605499337918829019126991e+1281 
0.85, 0.9, 2950.490982055664, 2.409641377206719933371325101441974960671949523820211428656167698451619680320815e+1281 
0.9, 0.95, 2949.0435943603516, 5.667087560278458008717656087909273041490458740688929066221490459913554015579588e+1280 
0.95, 1.0, 2947.777053833008, 1.597012666490380547711348319620511635218568197242895677218130876371100792235887e+1280 
1.0, 1.05, 2944.5418395996094, 6.284528084464075663559922276257037200443651302494259428988569536520755486353469e+1278 
1.05, 1.1, 2943.002243041992, 1.347827713845330119521322354987150278053098189778350055103744082364342055471842e+1278 
1.1, 1.15, 2941.445770263672, 2.8422798956489032759411443863020389403567689669576643092037739831833635685656e+1277 
1.15, 1.2, 2940.043228149414, 6.991180939781598545940391150719739909510631968040766179517939679292784066430853e+1276 
1.2, 1.25, 2936.611053466797, 2.259310999644248841935458068288918953854675785785357979913466366571371910809338e+1275 
1.25, 1.3, 2934.9437561035156, 4.264596755456994101136274088753004490483926272647213717672281502143077608412796e+1274 
1.3, 1.35, 2933.2742767333984, 8.032158947052890703641417490243810203209988902252340508271401022740108515468815e+1273 
1.35, 1.4, 2931.7462463378906, 1.74267790581653694640265454747707674622211446655665539225255738348050503945306e+1273 
1.4, 1.45, 2928.20361328125, 5.042792952404275061012002723269681908992469700243671019748448655563886711099604e+1271 
1.45, 1.5, 2926.4185485839844, 8.461110938008666247087894752144974201464483244111817142296013517116440742754102e+1270 
1.5, 1.55, 2924.734375, 1.570363148769348884474058339062542173047333102508581835055457679537158690426706e+1270 
1.55, 1.6, 2923.112350463867, 3.101442898784891207349024548141531959337380925821034195890281418003381836495277e+1269 
1.6, 1.65, 2919.344207763672, 7.162756838784264816057685340107028714003180662780413579875884716154060674592496e+1267 
1.65, 1.7, 2917.655288696289, 1.323097889348838462840550974221841482172927001081009729966160058694120497562511e+1267 
1.7, 1.75, 2915.6226959228516, 1.733197888107675204396746795813737018653864637743146163986799400369201122642217e+1266 
1.75, 1.8, 2914.088821411133, 3.738478736247048178796496702336770450378510055128926743906121993603762852988235e+1265 
1.8, 1.85, 2910.213180541992, 7.753994194301300279503833550759105248908227767221977492495570828992783923561613e+1263 
1.85, 1.9, 2906.9174194335938, 2.872067274292236640556668472250073139206096149992440204087309382497900989112135e+1262 
1.9, 1.95, 2906.2131958007812, 1.420215246681178011658764107721744295345515995134070859866847272541516408533899e+1262 
