Densidad de estados ,Tiempo de ejecución, 1032.82 
 Parámetros 
 n, J, B, pasos, frecuencia, bins, penalización 
  6.0, 1.0, 0.0, 183068.0, 0.0, 18.0, 0.5 
  E_i, E_f, S, DOS 
  -2.0, -1.7638888888888888, 0.0, 1.000000000000000000000000000000000000000000000000000000000000000000000000000000 
-1.7638888888888888, -1.5277777777777777, 3.4711456298828125, 3.217357999999999999999999999999999999999999999999999999999999999999999999999983e+01 
-1.5277777777777777, -1.2916666666666667, 6.3999176025390625, 6.017954499999999999999999999999999999999999999999999999999999999999999999999962e+02 
-1.2916666666666667, -1.0555555555555556, 9.406784057617188, 1.217066780999999999999999999999999999999999999999999999999999999999999999999994e+04 
-1.0555555555555556, -0.8194444444444444, 12.261611938476562, 2.11422110650000000000000000000000000000000000000000000000000000000000000000001e+05 
-0.8194444444444444, -0.5833333333333334, 14.909439086914062, 2.985981575939999999999999999999999999999999999999999999999999999999999999999994e+06 
-0.5833333333333334, -0.3472222222222222, 17.507080078125, 4.010774750084000000000000000000000000000000000000000000000000000000000000000009e+07 
-0.3472222222222222, -0.1111111111111111, 19.27606201171875, 2.352271054758500000000000000000000000000000000000000000000000000000000000000001e+08 
-0.1111111111111111, 0.125, 20.620635986328125, 9.02460957031070000000000000000000000000000000000000000000000000000000000000004e+08 
0.125, 0.3611111111111111, 20.502426147460938, 8.018452142061100000000000000000000000000000000000000000000000000000000000000033e+08 
0.3611111111111111, 0.5972222222222222, 19.266632080078125, 2.330193557756399999999999999999999999999999999999999999999999999999999999999991e+08 
0.5972222222222222, 0.8333333333333334, 16.9681396484375, 2.339749792754000000000000000000000000000000000000000000000000000000000000000014e+07 
0.8333333333333334, 1.0694444444444444, 14.036788940429688, 1.247670711870000000000000000000000000000000000000000000000000000000000000000005e+06 
1.0694444444444444, 1.3055555555555556, 10.180679321289062, 2.638838739999999999999999999999999999999999999999999999999999999999999999999987e+04 
1.3055555555555556, 1.5416666666666667, 6.842926025390625, 9.372274799999999999999999999999999999999999999999999999999999999999999999999978e+02 
1.5416666666666667, 1.7777777777777777, 3.58087158203125, 3.590482000000000000000000000000000000000000000000000000000000000000000000000022e+01 
1.7777777777777777, 2.013888888888889, 0.222930908203125, 1.249730000000000000000000000000000000000000000000000000000000000000000000000007 
2.013888888888889, 2.25, -1684.0208740234375, 0.000000000000000000000000000000000000000000000000000000000000000000000000000000 
