Modelo de ising,Fecha, 15:50:59 05-02-2018 
 ,Tiempo de ejecución, 86.17 
 Parámetros 
 n, J, B, pasos, frecuencia 
  100, 1, 0, 100001, 1000 
 
T,M,E,CV 
0.1, 0.05205185185185185,-16045.718518518519, 4.201589113852381e6 
0.2, 0.05836,-16119.31851851852, 1.2463498710557816e6 
0.3, 0.06481481481481481,-16109.777777777777, 496623.3196159204 
0.4, 0.057121481481481474,-16031.614814814815, 256859.07270237798 
0.5, 0.05482814814814814,-16149.68888888889, 211496.26469123363 
0.6, 0.03069925925925926,-15972.503703703702, 145220.36518843638 
0.7, 0.0308,-16003.674074074075, 89442.32289128158 
0.8, 0.055589629629629635,-16047.674074074075, 64242.98216733149 
0.9, 0.017148148148148145,-16048.918518518516, 100537.9250453946 
1.0, 0.07107111111111111,-15889.6, 44246.09185183048 
1.1, 0.047130370370370364,-15574.340740740741, 57374.7923227381 
1.2, 0.1025362962962963,-15585.688888888888, 26727.648834056326 
1.3, 0.04892296296296297,-15372.355555555556, 31061.034114967435 
1.4, 0.07465925925925926,-15024.68148148148, 36980.38285605762 
1.5, 0.045705185185185175,-14840.74074074074, 29290.10675201151 
1.6, 0.06757481481481482,-14623.25925925926, 28390.202331973698 
1.7, 0.027277037037037037,-14019.11111111111, 33236.50220002477 
1.8, 0.04731111111111111,-13638.37037037037, 14459.939372383149 
1.9, 0.048958518518518526,-13247.85185185185, 22532.990739806206 
2.0, 0.03764592592592593,-12677.066666666668, 13430.945185177028 
2.1, 0.042480000000000004,-12080.296296296296, 12111.82018669149 
2.2, 0.03444296296296297,-11674.014814814815, 13939.92649276148 
2.3, 0.04440148148148147,-11183.762962962963, 7766.873086631186 
2.4, 0.039505185185185185,-10707.051851851851, 9843.959152571753 
2.5, 0.024508148148148147,-10100.918518518516, 3761.984122915268 
2.6, 0.025131851851851857,-9840.207407407408, 2323.254648904652 
2.7, 0.029017777777777774,-9061.066666666668, 6696.774272211866 
2.8, 0.025158518518518518,-8740.622222222222, 8618.65054169784 
2.9, 0.023645925925925924,-8491.318518518518, 4071.1333982531296 
3.0, 0.01784888888888889,-7980.948148148149, 2609.8359152550497 
3.1, 0.024333333333333335,-7663.970370370371, 2581.644029352469 
3.2, 0.01776,-7244.2666666666655, 2386.601851853629 
3.3, 0.020642962962962957,-7084.2962962962965, 2905.0995804143677 
3.4, 0.01845925925925926,-6907.911111111111, 1825.3177837594367 
3.5, 0.011382222222222224,-6618.518518518518, 2513.9614232529184 
3.6, 0.014533333333333334,-6228.266666666666, 2027.657978966786 
3.7, 0.01655111111111111,-6085.392592592592, 1399.5455956457956 
3.8, 0.012525925925925923,-5879.111111111111, 1840.1176430352054 
3.9, 0.01576148148148148,-5881.6, 1105.0383032597774 
4.0, 0.024825185185185186,-5621.451851851852, 1855.7571467766538 
4.1, 0.019705185185185187,-5354.637037037037, 1262.3761054112897 
4.2, 0.02070814814814815,-5212.2962962962965, 1032.8261309092159 
4.3, 0.016856296296296296,-5147.762962962964, 2211.6076416938918 
4.4, 0.013214814814814815,-4967.3481481481485, 1553.586867553074 
4.5, 0.019986666666666666,-4910.044444444445, 904.1103734184562 
4.6, 0.01309925925925926,-4664.325925925926, 1389.3109498212789 
4.7, 0.008023703703703703,-4583.17037037037, 1226.4021197734453 
4.8, 0.010047407407407406,-4514.5777777777785, 1184.6138545950655 
4.9, 0.023355555555555553,-4393.748148148148, 815.5575414678109 
5.0, 0.019124444444444444,-4322.903703703703, 839.655629080981 
