Modelo de ising,Fecha, 24-03-2018 17:34:00 
 ,Tiempo de ejecución, 770.38 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  16, 1, 0, 1000000, 10000, 125 
 
T,M,E,CV 
0.1, 9.960937499999999999999999999999999966293795918759419538606129045146193881570953e-01,-1.983999999999999985789145284797996273373473853986730653844972633832356512420343, -4.826142685487865469168124487377730182576975441159095292682401838131229710370769e-12 
0.2, 9.960937499999999979278946848226738318456468914627125630117789445376135398988113e-01,-1.983999999999999980130916370820439015945561815189712610894907153815110855464027, -1.205376866090383459164789371228791463046422083240060847988670499372583292454653e-12 
0.3, 9.960937499982381085379934494130723413382284545812279775609393011394252550710551e-01,-1.983999999995188847503377722766577736401535171857872841085309721843853314755257, 4.373842601463017897496153882513152647712466887580216184295819785549003805650715e-10 
0.4, 9.960937483753387225530486772319571885080650584182793314696818677885188464856124e-01,-1.983999995563591436368134542361859435597675080394105667812370863944871928478476, 2.27143832059710997864023953136746546626889167434237692654690241919083062399708e-07 
0.5, 9.96093652358613552410893417315417219642956091502733164990444363072383706926261e-01,-1.983999733373362778505985000413351748446823042569259675603112482666954028859552, 8.736858356730230498807115131971254835166104501250633914232117795826022899793591e-06 
0.6, 9.960922518314382680644993499378700046924644377001780054584788629577040377299512e-01,-1.983995908869692136359438709884029561362211729811379771273143311361821439675677, 9.310197687664516763047789331552619335177304296329777704117843281931053057905098e-05 
0.7, 9.960832127451732213708641200526206690010168826824091260646451717664000859812609e-01,-1.983971219771415903612575216913575634253766853102383024987825046675530918777622, 4.813779571994811343556089486351409779940161274168833862298308453891485249787978e-04 
0.8, 9.960482122628921261563858120517211599516629023443348030814902447868105123139074e-01,-1.983875530257352178686096429668982679617617171612242519987998419624402065229677, 1.596363780120859891284301736825811709857513778987422998620210851244882542500817e-03 
0.9, 9.959513752516569475537005704199990968816923558812987195547137335654830942224442e-01,-1.983610035679908151401810855510495374159911292887692150186214289591006840882112, 3.968528331473769739350957468664747395915773022553817422575894277216820296849026e-03 
1.0, 9.957382566671437396176608756262509464818999883394980900047702596528293840921855e-01,-1.983021871882169496627843520689970854962732806569699882151756891757791628337094, 8.139759744827586876824600764845686138360750394982212387428311782992961004194715e-03 
1.1, 9.953380507684413360502263970712682700142553114576909377769639960719757381814295e-01,-1.98190307045252867681076851936865693957511193186296743546915975811892300599932, 1.468870554963706926330038448439119222757310778995399117958406009674482059970928e-02 
1.2, 9.946644039854060046302603969985715105033147354747186287344297100848178785482566e-01,-1.97997815599317142684264962349452508433380882825249448552078728568662191156104, 2.443787699116731262761294853504264312746556405858923786037814194088252501608171e-02 
1.3, 9.936090542719564702789306779716387663688110107733148752699157324864767421051867e-01,-1.976860949498643920624400123629925268898521262545911199007634070321200672599988, 3.886522419865876192068049098127669678354880788105045530357308362189382992429721e-02 
1.4, 9.920225947092224960562323071928576844654452738895135522390628998695723939849365e-01,-1.971959821346995870694348887328987064296983572343091132265591398403563338044623, 6.07176777584512433457426215023011684254154889380339578095645853771662693825943e-02 
1.5, 9.896788266991734200803887015654704549252774838497221982822080074977861263206951e-01,-1.964315606428379833112302534885417707299541092406442572121281592926292683299977, 9.470815719349122335208276337497739978831615087115963017384346691287449209820198e-02 
1.6, 9.862248015624413174607898905246693155050044065540193567485472657429871778831853e-01,-1.952376648192144911834472247494995240745558905115383373183569099705461486117054, 1.480442817028487151975534444107501363595513501689385146220542880500240234932955e-01 
1.7, 9.811173431758000107710225538444766162374358144018516616339572591861444307517147e-01,-1.933718762175488984484498696038334157655595513912916101553493942253816082308687, 2.312165401550799358740214771784085481442662943253347724713495017435985607208584e-01 
1.8, 9.735131914577423326367167867321963030684658046793386951224886629309933233976171e-01,-1.904606887730075815239414958503776587056889477069431586144907546488472045744261, 3.603333092591344626759966382767821136571178943030511159143295648793032611018102e-01 
1.9, 9.621451757410976451219408112638205839771432354278068918812844149078787401890182e-01,-1.859572442447205288308744821115862546001618411305262578796062836215552453519176, 5.506325358114245063310072224045786445469128339903803635914082714307906983816383e-01 
2.0, 9.455634439446639987806991928745663927959391488620244839403445121120353632928225e-01,-1.792545098358606584478198836834659525039604295770592300669713611262430791808325, 8.04096942181963775076516541079601164480906423566995307030171152693377516811083e-01 
2.1, 9.204117053012110323477733004916592872958625357206934089296649789668058936967914e-01,-1.689892870391471959026204682636832014645496585716749637873318161959638405912521, 1.342553471491943758466687221357083645101772692391404176803979511875709457437246 
2.2, 8.766228491694037680058319950989504560083825974798424156707805019673605426947744e-01,-1.510633010987146555915388886636484716933024273043607190117225357349709073937034, 2.126030870645377955236198080481909543373894906689789070268477818623353915203274 
2.3, 8.306088585268654558983933276719271303536286597415085837734205056869569473356888e-01,-1.322173220027932724071743288227324220997479302671214326245907246590738514020453, 1.463832427548022204174757501816640234780234348265466913678713079536445929205606 
2.4, 8.032403832090663904456382659450074725770727062462067854902526564382121550805516e-01,-1.210074589862933733996254840727317804284769637737919451852962272399210146333785, 8.921486855879675893178342557246631727054011851472623767071322615794794413772777e-01 
2.5, 7.834313203584994225402481284149208473155265887963815059969402069871863158346977e-01,-1.128952964005378985858577369636155018333468258883271084132496855651592819008675, 7.623579726981414989365263216668904567303303658044299215631539171175110543831284e-01 
2.6, 7.654942102088711330989107741316503238576492627160198701400039045138119185864134e-01,-1.055569391321220850493060768527708179807679826970442609089260232803501290330827, 7.050339765492381948892728484399087800966244275858596369658960402525655900850264e-01 
2.7, 7.489702616960618968014113221301876349768918764504956364964371007884967378106059e-01,-9.881983095002990364071591165167518752087890356208662645638568787547797057732956e-01, 6.424522080401211708799289669285339330301223771768226281947938274641878711817234e-01 
2.8, 7.337751971033898448197556963827259099397145681192101175298820379823326916281582e-01,-9.267603410962078700066287348418938523687584470797877067381522373349307480454093e-01, 5.88544688739203115058560583390266680969470827821368682457759590204787622269959e-01 
2.9, 7.195801043041566053943396196319997773739033983007575866204581945881129219587516e-01,-8.701837560284751222940834893634165765255606502977641759326882999053255099313854e-01, 5.432585104832163190841938146748717361890958095393941946465717498567333888520954e-01 
3.0, 7.063261600676123186694962458874210090142659465071447097524356143620001954252736e-01,-8.183208805918294912596164098611096071723819305444693345426411423164067728221306e-01, 4.91970540051025606939404822398084512712394673902063373588195990447075897585825e-01 
3.1, 6.943179189259313910346869806238079894114984340153558335037291210796710628714976e-01,-7.722243627453092662534566623986826333720418596593337570253931242470280764633223e-01, 4.281769800189997639427732754515415850607727963322657929822708303825687910708447e-01 
