Modelo de ising,Fecha, 24-03-2018 16:39:16 
 ,Tiempo de ejecución, 64.66 
 Parámetros 
 n, J, B, pasos, frecuencia 
  10, 1, 0, 1000000, 10000 
 
T,M,E,CV 
0.1, 9.899999999999999999999999999999999999999999999999751473616526075646400024164833e-01,-1.919999999999999999999999999999999999999999999999900589446610430258560009665928, 1.590568854233115554873726079364480522685819993073558614644867881032944683087654e-46 
0.2, 7.499999999995935745285824772543706116642466424353732160572717828369068339541815e-01,-9.599999999983742981143299090174824466569865697414928642290871313476273358167902e-01, 6.502807542614290001119265892467276328464723385839057768255069581600249442516221e-10 
0.3, 7.182076003036534409936030776701655209865779024006986911238617676739194305303374e-01,-8.328304012146137639744123106806620839463116096027968342565834613068090373535307e-01, 4.638921056028544014912572052637064087524916496866489380966095241023323997524977 
0.4, 7.100000167246688953460808781992978194592088663048979286744325139063560323978723e-01,-8.000000668986755813843235127971912778378282221145743847277784438021145880712599e-01, 6.68992878490250470209638554785031878442679532612338443314092950259336044552126e-06 
0.5, 7.09999999767044691572867418355967245631609748168432222782046262012978807877116e-01,-7.999999990681787662914696734238778042775625103170326441766062297916367060836743e-01, 6.250915278772070162764528757524148155412954874613272298684593091482835467519097e-08 
0.6, 7.099999505861778650653682030895173387167421273474433742757900968701184380709571e-01,-7.999998023447114602614728127365369854030436776740395064528786146396585665661535e-01, 8.784754023664768215526840297687357136715647027394537238134551151386233111447319e-06 
0.7, 7.099977692781989809058379997819742536779575847561768387245098813772139151342789e-01,-7.999910771127959236233527698812102676626800250297362254754711101068364713939722e-01, 2.914566779182186131291089611832509151717006320960798640879268189120861940261724e-04 
0.8, 7.09960947203945810535779194614939481543130764305941521577545630125027698040197e-01,-7.998437888157832421433502315249970819072939371028640971647658214169650329824843e-01, 3.927751282795372367227788704890490638126757974374728190994599680729465140577191e-03 
0.9, 7.09622785676492894369448901341383680635433423672899740091862032856241587981329e-01,-7.984911427059715774975119645217994831074621551500270015604325733549246155176392e-01, 3.127748844169936030417784021664772689473495875433452066715893925209498395331469e-02 
1.0, 7.072673965422483295842619625798786360222134484095739904766372290341975243116691e-01,-7.890695861689933189924773374311037792416479768025184483841969419194682430933629e-01, 2.101680092252646369581792866239879823537415163282836692224744114750902852645917e-01 
1.1, 6.933215211574462132034752829249204843047319634324627977102707247712929412444549e-01,-7.332860846297848618954141623277219218986829716557666067962887727301283839200482e-01, 1.055162431566320773743770822371684664571421136045266169287833964758701989259685 
1.2, 6.591320951113659148020088562785422844465077880288406674433626168816674193774253e-01,-5.965283804454636972436287497405059308811930687657124196844567935634803018131618e-01, 1.289112290473025483842629657880580011330404637642046158979784215133291608465839 
1.3, 6.387238640610844961968161326756810256231577854879059894536199888614845167409705e-01,-5.148954562443380440963437823470526698650323879300375837118290784585862652384039e-01, 4.185113487465660191199003144161237997579775478373838310699112437442000990392308e-01 
1.4, 6.329117520311399185008949207004733564722859579464908584914151527674712510606653e-01,-4.916470081245597406022317223073919630503360400798361840181374519674521310570854e-01, 1.150598128501463035232642310616214929658689044552654586412318219100651241063032e-01 
1.5, 6.311935372630213217957833616169512679930597654413378993941625561852204911763172e-01,-4.847741490520853562591343992216782895237184117777015549409441500030411222933341e-01, 3.855435348727121044321503066789612185005374251622003673166408690204429072016925e-02 
1.6, 6.30565414170685238112849095233242591375118258408619921173755632917192933525844e-01,-4.822616566827410225010188209088244135658829255692807759320445678700916010189263e-01, 1.57933498987710655880930585072013548731226406181498243971298530890476699180363e-02 
1.7, 6.302880116776571233920749315328823625950798490255010284443648997752091984215572e-01,-4.811520467106285640445089765095578791443523006105578402464638728177145530677663e-01, 7.671062627692040045138436940542161219229948887572176907141680064724732202269793e-03 
1.8, 6.301427241230599459293697096102406364270236249078210006070790062786599956888539e-01,-4.805708964922398543874830904171017671817415143159194107561059809422607884357126e-01, 4.425744924259841159801127249732252002456053734103726038611709901892553504182189e-03 
1.9, 6.300510692674172758068473366613436683705494003659554891945619482070399973064279e-01,-4.802042770696691739759715535267427299170176268343139234037645006401458447040065e-01, 3.112159260893048568686364472265765291766575692781048128729902870340075393729191e-03 
2.0, 6.29979874147637543241719743779536943481937129144754482781113430557451962072581e-01,-4.799194965905502437267844079540945433808455584468417361978596784572630214745428e-01, 2.685788915688397816324272319805171089135890030822051333679115828615291568512507e-03 
2.1, 6.29912937943023812457710502201841995621487494834997757363313824652657060997366e-01,-4.796517517720953205550677391247997025935595747517236823564480450891876642950653e-01, 2.727433223537397677201214529861877168840329860222672604156555808473977109454776e-03 
2.2, 6.298411700547098586883699455713327752187507880349767723423351171474689194996169e-01,-4.793646802188395054032169933585543498352756153019011750365781090784769715323295e-01, 3.051910109377318115092912390296502641925543231957344537884064889241612687409541e-03 
2.3, 6.297587347037163942865905643070309749086992690539089872453762160754158900528192e-01,-4.790349388148656476854055595118351609852555285021551261214159750589087038117462e-01, 3.570644426942093271884949077628174530759295019015695302558386896723190023359544e-03 
2.4, 6.296614035570491983558978263144125864076723513228305420169974314372500244950287e-01,-4.786456142281968638156528471969180006338769571903389538214072758980990423517585e-01, 4.238131094828967139054293120253097258368963947990058214166963497779687599605606e-03 
