Densidad de estados ,Tiempo de ejecución, 82.61 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  10, 1, 0, 1000000, 10000, 40.0 
  E_i, E_f, S, DOS 
-1.0, -0.95, 1148.959945678711, 9.70430273104016434266671448430305145065175254499138612912287897337915244834632e+498 
-0.95, -0.9, 1150.2545318603516, 3.541571149843608361753618462239513145103477970127243657129097157152155686799615e+499 
-0.9, -0.85, 1151.7127227783203, 1.522229872625298658322230419181883463150136153915225702269331233492921216615609e+500 
-0.85, -0.8, 1153.1116333007812, 6.166224904601168237182644878546797002206212058965810916499956935580418898247592e+500 
-0.8, -0.75, 1156.136215209961, 1.269341836231043338056174083365738411338190486829642559260947309304065308137663e+502 
-0.75, -0.7, 1157.192367553711, 3.649721526958903745661048206453389002262242949895019031515359013288979019832054e+502 
-0.7, -0.65, 1158.4326171875, 1.261517563224872269763125007086767795641157393353758002281388379670976405479088e+503 
-0.65, -0.6, 1159.5850219726562, 3.993708295513579727955408000515715991851316954767005679750977161831381504225148e+503 
-0.6, -0.55, 1162.068603515625, 4.78610365219345349614420344366283706285534705555507003390591336172519869622731e+504 
-0.55, -0.5, 1162.7825622558594, 9.773507285652531401560262737351503801997289212108805962134952456348752621161842e+504 
-0.5, -0.45, 1163.7038116455078, 2.455522779822331534190233832269118053047220604764666708962480508347618445836146e+505 
-0.45, -0.4, 1164.5922546386719, 5.970213426982441435646887196440677577030195271349069934990677011276880347009935e+505 
-0.4, -0.35, 1166.4833984375, 3.956427147443439758598744146351721432715024721264404551518249523367952894877255e+506 
-0.35, -0.3, 1166.7522430419922, 5.176794213604760601576067596470598891164812924105926816141384120588009025723631e+506 
-0.3, -0.25, 1167.3360290527344, 9.281025041415465589278546563064403024661113881447206975414437758294721914137138e+506 
-0.25, -0.2, 1167.8585510253906, 1.56503607901401821454606471571670147559287905889790880633533462556145858489951e+507 
-0.2, -0.15, 1169.2247924804688, 6.135860520626576037177322900273074640480735852235833918587548476729647402080623e+507 
-0.15, -0.1, 1169.01611328125, 4.980205390552091015811501823581283912969257783469043776309253586159415375094259e+507 
-0.1, -0.05, 1169.2302703857422, 6.169564412412266324886384455283193819078286097408439905246433270917110745187272e+507 
-0.05, 0.0, 1170.0635833740234, 1.419573015446365258769358070169535595229528670946222759589396419954602594276024e+508 
0.0, 0.0, 1170.0635833740234, 1.419573015446365258769358070169535595229528670946222759589396419954602594276024e+508 
0.0, -0.05, 1169.2302703857422, 6.169564412412266324886384455283193819078286097408439905246433270917110745187272e+507 
-0.05, -0.1, 1169.01611328125, 4.980205390552091015811501823581283912969257783469043776309253586159415375094259e+507 
-0.1, -0.15, 1169.2247924804688, 6.135860520626576037177322900273074640480735852235833918587548476729647402080623e+507 
-0.15, -0.2, 1167.8585510253906, 1.56503607901401821454606471571670147559287905889790880633533462556145858489951e+507 
-0.2, -0.25, 1167.3360290527344, 9.281025041415465589278546563064403024661113881447206975414437758294721914137138e+506 
-0.25, -0.3, 1166.7522430419922, 5.176794213604760601576067596470598891164812924105926816141384120588009025723631e+506 
-0.3, -0.35, 1166.4833984375, 3.956427147443439758598744146351721432715024721264404551518249523367952894877255e+506 
-0.35, -0.4, 1164.5922546386719, 5.970213426982441435646887196440677577030195271349069934990677011276880347009935e+505 
-0.4, -0.45, 1163.7038116455078, 2.455522779822331534190233832269118053047220604764666708962480508347618445836146e+505 
-0.45, -0.5, 1162.7825622558594, 9.773507285652531401560262737351503801997289212108805962134952456348752621161842e+504 
-0.5, -0.55, 1162.068603515625, 4.78610365219345349614420344366283706285534705555507003390591336172519869622731e+504 
-0.55, -0.6, 1159.5850219726562, 3.993708295513579727955408000515715991851316954767005679750977161831381504225148e+503 
-0.6, -0.65, 1158.4326171875, 1.261517563224872269763125007086767795641157393353758002281388379670976405479088e+503 
-0.65, -0.7, 1157.192367553711, 3.649721526958903745661048206453389002262242949895019031515359013288979019832054e+502 
-0.7, -0.75, 1156.136215209961, 1.269341836231043338056174083365738411338190486829642559260947309304065308137663e+502 
-0.75, -0.8, 1153.1116333007812, 6.166224904601168237182644878546797002206212058965810916499956935580418898247592e+500 
-0.8, -0.85, 1151.7127227783203, 1.522229872625298658322230419181883463150136153915225702269331233492921216615609e+500 
-0.85, -0.9, 1150.2545318603516, 3.541571149843608361753618462239513145103477970127243657129097157152155686799615e+499 
-0.9, -0.95, 1148.959945678711, 9.70430273104016434266671448430305145065175254499138612912287897337915244834632e+498 
-0.95, -1.0, 1145.7066192626953, 3.750270777296655701868682599966673108329731048413583952925793148149727773054328e+497 
-1.0, -1.05, 1144.1109313964844, 7.604386648984747648268595117187032852498610870557807970654794353461924600780099e+496 
-1.05, -1.1, 1142.4684753417969, 1.471480764764282658319966455158142617983537035858736245232972268585635163538635e+496 
-1.1, -1.15, 1141.0381317138672, 3.520174920906146752874697477774288138210505075032280881801090740354882322006519e+495 
-1.15, -1.2, 1137.6499481201172, 1.188761704705473122050370870038768250708155617757388292673335711411787590103028e+494 
-1.2, -1.25, 1135.9804077148438, 2.238837748152256193027006340056677854982034560035509878517565158501864263245806e+493 
-1.25, -1.3, 1134.3483123779297, 4.377363597830249235290698835100097061864478386235889024213585801362414828966576e+492 
-1.3, -1.35, 1132.830307006836, 9.592929788357959358431888533086146623794622029775150187085102067832450083312173e+491 
-1.35, -1.4, 1129.2250366210938, 2.607367401875775894345608396054000548811960617313142395318036899046017468169022e+490 
-1.4, -1.45, 1127.4773712158203, 4.541515385591881070106309112913459738457990671087518397889941251732669903826145e+489 
-1.45, -1.5, 1125.7877960205078, 8.383543183668889300485565167345179656807584217392150991344758628060420280567936e+488 
-1.5, -1.55, 1124.1927490234375, 1.701012466554731207566073591900519113697884448014949825788914092250548736924692e+488 
-1.55, -1.6, 1120.5369720458984, 4.395656308882829983045824020721158877838077968933104167995862497657624701842228e+486 
-1.6, -1.65, 1118.7979736328125, 7.723004951318957687774126158706276441908251518717399600747536573294230771006984e+485 
-1.65, -1.7, 1116.7219696044922, 9.686998207225415356293219399136663198142046462547582021365356327591218195004893e+484 
-1.7, -1.75, 1115.1624908447266, 2.03664905180236787753562490334760091289150506632427260568552162941913500905792e+484 
-1.75, -1.8, 1111.3358459472656, 4.436346263929820824050467088106561397556620894118677250387642625000774376230584e+482 
-1.8, -1.85, 1108.1089324951172, 1.760332593860631138170816340847271504266738605543681876941912844329379031754733e+481 
-1.85, -1.9, 1107.4371490478516, 8.991722309372128192878528483869192542940453349908505226466993511372613841371888e+480 
-1.9, -1.95, 1102.7316589355469, 8.133444278954220934741616080243085410074056075189641981173615886403667777216045e+478 
