Modelo de ising,Fecha, 19-03-2018 13:55:46 
 ,Tiempo de ejecución, 38.38 
 Parámetros 
 n, J, B, pasos, frecuencia 
  6, 1, 0, 1000000, 10000 
 
T,M,E,CV 
0.1, 9.72222222222222222222222222222222222222222222222222222222221807234391463508426e-01,-1.799999999999999921050807137766646014319525824652777777777776283821587046408236, 9.221265726308853729549610485539666741299146200754731781322659789150672337910795e-13 
0.2, 9.722222222222222222222222222145089606655427124585154304094956609981472887096457e-01,-1.799999999999999921050807137738878272715479592243734311310096121805168154129454, 2.305316431577313396257177187631172577174325224608339350577476089268979060219746e-13 
0.3, 9.722222222222222220179046948279179173065893361835080611767389862806457816529166e-01,-1.79999999999999992031526403914715058921141487415750419109751893803663762273113, 1.025761949658775175419559872170363703519663752122565369940238712069677739317597e-13 
0.4, 9.722222222221889685656679229247668281390917005308764427032206577984026125013323e-01,-1.799999999999880207887211660307620667671315251239108810481541456660520158769444, 1.08318176343798565296895491656603188962832733809496585943987454714180579186402e-11 
0.5, 9.722222221776812516187571007110222872459212435193587060455612813704321615854782e-01,-1.799999999839652426878332716150457801402996055300991253066946431554740934985243, 9.23605254649865615123334837813710052641196110808823135548011579994008531675599e-09 
0.6, 9.722222168100304922090354629375568992213633830688652890261114033675342184609892e-01,-1.799999980516109693003336727138609954186457422694543849496369085009928870695459, 7.793556050146120363270261518116660536130943956346309950994325358313766008648671e-07 
0.7, 9.72222055350660108805340775939912161413859412647341993058526962002546625364011e-01,-1.799999399262376312750093215794893720571462778386997577080280528343269987685008, 1.765430942324573744962818586531973847029023185474763156199886855178819613448002e-05 
0.8, 9.722200388217515040275807262284618120203505283941369010403408669147272865873899e-01,-1.799992139758305335550872174855971340117949321571848006724442605160849808636816, 1.768527172118978179203878994798858191924513124042961061912785435904866560827161e-04 
0.9, 9.722060905393109145985312012764754314812242195053088392919148634078665770200102e-01,-1.79994192594151921360744436587775641541875657399208604315730123494095555797621, 1.032310354317251785053714860823508708461915770373871359152640458362724712418747e-03 
1.0, 9.721423573563167278730127813073486653147719266105370848843993014973795005772995e-01,-1.799712486482740139132582158214689741091824379190158993859555492703990549589269, 4.137865153438866835003112410085963706355092155573328944753300409262601922815211e-03 
1.1, 9.719269470402931067573121693174613045499996494120222498811629423105072118005999e-01,-1.798937009345054675932789137440452337667508757152064054883956415107556912005974, 1.262416489861111212693715959974197450029455178918308519278800496162256550169231e-02 
