Densidad de estados ,Tiempo de ejecución, 109.36 
 Parámetros 
 n, J, B, pasos, frecuencia, bins, penalización 
  6, 1, 0, 15134, 0, 18, 1 
  E_i, E_f, S, DOS 
  -2.0, -1.7777777777777777, 0.0, 1.000000000000000000000000000000000000000000000000000000000000000000000000000000 
-1.7777777777777777, -1.5555555555555556, 48.0, 7.01673591209763173865471600000000000000000000000000000000000000000000000000001e+20 
-1.5555555555555556, -1.3333333333333333, 178.0, 2.015662326609461206632931840914130911503116831329813289519576847161271498453100e+77 
-1.3333333333333333, -1.1111111111111112, 179.0, 5.47913827473197943798655644509661401435107249699612745874973254291260277773064e+77 
-1.1111111111111112, -0.8888888888888888, 238.0, 2.301901272361080096270511976626040837969005058463730803764951254006436945053533e+103 
-0.8888888888888888, -0.6666666666666666, 265.0, 1.224722521998754311169212305099962052563872170407376399351118777689928140485207e+115 
-0.6666666666666666, -0.4444444444444444, 275.0, 2.697630873893497823276541791257136665982066178936564559109869477251431557684508e+119 
-0.4444444444444444, -0.2222222222222222, 276.0, 7.332920984394789339791797649312773967113165883509260888576573515129944291786623e+119 
-0.2222222222222222, 0.0, 282.0, 2.958311465511949419164853541312493761694009170322629831128120150834052581158041e+122 
0.0, 0.2222222222222222, 296.0, 3.557678042318449655544645980637689371068102216620569366235466775687761724004464e+128 
0.2222222222222222, 0.4444444444444444, 300.0, 1.942426395241255936584208836017699219366208621951604694142917718067134527287891e+130 
0.4444444444444444, 0.6666666666666666, 294.5, 7.938252713390679858146373865639487360571137875756079847418175760701722342541495e+127 
0.6666666666666666, 0.8888888888888888, 297.0, 9.670771573941991842072070104579636764113943883598413071880934568888321467613213e+128 
0.8888888888888888, 1.1111111111111112, 293.0625, 1.885500286671297320758173719984083352620307246230473899151473028373598538192224e+127 
1.1111111111111112, 1.3333333333333333, 271.6875, 9.826119739876220786185106573124405974108134067604411468484810720803659382363156e+117 
1.3333333333333333, 1.5555555555555556, 260.3447723388672, 1.164925143608580712461529939390905659696856781536963446328371096695773511854981e+113 
1.5555555555555556, 1.7777777777777777, 256.6594543457031, 2.92270343938292930698730242204031954714372808919535653244556265947515302844571e+111 
1.7777777777777777, 2.0, 253.73580932617188, 1.570586469132299821675234944252440742975675219778119462963229934630317176230799e+110 
