Modelo de ising,Fecha, 19-03-2018 14:01:39 
 ,Tiempo de ejecución, 45.06 
 Parámetros 
 n, J, B, pasos, frecuencia 
  6, 1, 0, 1000000, 10000 
 
T,M,E,CV 
0.1, 9.722222222222222222222222222222222222222222222222222222222220157386962437691281e-01,-1.799999999999999921050807137766646014319525824652777777777777034437084255346732, 9.22126572630885372954961048553966674129914618994586862151396318829166810460084e-13 
0.2, 9.722222222222222222222222222183843712661944114249998706923874456320454949356142e-01,-1.799999999999999921050807137752829750877825707146255871138130904524797066744808, 2.305316431577263170935792741713195447829364766250956615737766599087877318423096e-13 
0.3, 9.722222222222222221205609195318679017951179236116249566901229169730165315971317e-01,-1.799999999999999920684826448081370496899300416924623634952220771077993988084726, 1.025170649804480424558162897365409571190596214284240183248050905672408276004221e-13 
0.4, 9.722222222222056763581074708286013506675403791801874167392692080659656158216097e-01,-1.799999999999940355939994032755489148499476351430180741428260495351560675661309, 5.41849288396832645864003122011036901625017568830644965196146386616406938168733e-12 
0.5, 9.722222222000601828064485774418158548484454380465373441977956103909488430856341e-01,-1.799999999920216579154022024430721150027418315967961301599306727042379041351042, 4.595557377692325958681993307878653521562239398564102241466851414334854719471637e-09 
0.6, 9.722222195293036039087503438150126972256327651791436149853202092922479811058039e-01,-1.799999990305492895122309332217572825459630187837365555777298301899030438434321, 3.877803002394020069469298395229057148428479092636337919130872642109459113416797e-07 
0.7, 9.72222139192675511297243105856231683248427044866823353599159935648359704467561e-01,-1.799999701093631761720911816854573588658603543207137517712850104656797338501191, 8.784182686115005502444882735166320822330364487566159118703755583452945002212445e-06 
0.8, 9.72221135828542551181587869227549239998863860506955509796233123646198776533195e-01,-1.799996088982753105304908987764179926539923999095760613788321870298506299956962, 8.799730102941763778395137194673982590619762949319601264935252607008745398194517e-05 
0.9, 9.72214195140499934652885606813947546109253511247262900075849234273823060473986e-01,-1.79997110250579968580272427668135764680778690785371147910716838610842988596013, 5.137079088239857814349476271752995306376310652799218324369716444598017277381392e-04 
1.0, 9.721824715706545392752601984548949994050510917382979884317840391351393177186865e-01,-1.799856897654356261659948925836986305461359961276990461802203481532701700372323, 2.060170878770897171163601723623042851195613153545348001046924806009037695463406e-03 
1.1, 9.720751302694843386106559857824968355512137699314831354078369333352076535346071e-01,-1.799470468970143390624592308980367183512378084212151576174557902410514514391759, 6.296168858361708272065005513560091588060343163652519956533880205627567104449656e-03 
1.2, 9.717851119833066745594231215047890153945075163769352984117424168937829435460228e-01,-1.798426403139892239891979344733438059087577710576908616379758747786701882755343, 1.569381982519126620113711750599618894683034675044794340223283954021333646103018e-02 
1.3, 9.711264510496493257021024054069022112451370850234667146321587697871029699431773e-01,-1.796055223778270274150041728461838274646430989389481041690519803357241466597301, 3.338731760060375220704810039343882205893818314665460461939835026125990094406769e-02 
1.4, 9.698241803059583819729673082492051745795889091922977081452111127161056587668091e-01,-1.791367049090513775826579358123182304569871513201843019146869462281270705704937, 6.250261322363654322051592716618931447371863515420104348999685518684004453168709e-02 
1.5, 9.675285714574209789872046951768990167751939898727857132342361880534094913250298e-01,-1.783102857080391801125436122030125471867093498597833396059441631729607012747931, 1.050963765563595222579007869359058273652715059221766780374075039279005222094041e-01 
1.6, 9.638615425359032998326060796445484577038772723787921457353029157672446100094874e-01,-1.769901551357422041353928212985368558261710164315726030312590981367755156429954, 1.609734410819195985461387689908915269897725234953865170814453547018442797221358e-01 
1.7, 9.584908679795784643773754266892218642259886968808960257683433314198438409452428e-01,-1.750567110737423514991582537441364312968444888103249228957991289864260224195459, 2.26996229182773721540225528714118233295681972529241771211928682619230426165656e-01 
1.8, 9.512076770731330272520720321011939859037081453916339776111527631874290384452534e-01,-1.724347551971932139573243533492644359368525673560293751264672147071343576952049, 2.976474837817515042802136226866892344296442038393255265903384951473901518559271e-01 
1.9, 9.419671691194734208042195938339863584122727979203104367642077131989583134233564e-01,-1.691081390221478538268181183060250947604048630866830448248144332103153236290479, 3.670636848982981129634614557683756381109643973433210188109559744509798040153086e-01 
2.0, 9.308623768915454473154013501385240794043280943500418866777335451740453683750051e-01,-1.651102867384122131697120782470210112638410734154200267465385651538585897837053, 4.315637927385682903769319390582356640576053729977770365987479326805734450215902e-01 
2.1, 9.180413625507598157774935115461524686913091111283208652738466991425305011535887e-01,-1.604943150171055452425236298466558216004558613587675117924157906700012702818572, 4.909150892545012712405770331079929021881298635318358413314539983333458959873966e-01 
2.2, 9.036212664313876172319506801093333996436333678865910326196512581540691601545344e-01,-1.553019673973450289479777500362798415417626123875994390484834106981433812022305, 5.472568195483092525970560350132959705103982603703562960708350831532384814293202e-01 
2.3, 8.876596415605038466280806373639940560640226831288277542163681945514944350286287e-01,-1.495531301078360783538324227856347823363280363561786409594476482728976783271453, 6.023016295401131955597870722890599495958425285724414685657616584647260278361324e-01 
2.4, 8.702064403408299827723205423765990855499671105806307333221803312640537417166794e-01,-1.432643965055610526588713435911365945393820157445901723155785131885090276949697, 6.546684219707761210765965258091155867682867895094796554583008334515974636942437e-01 
2.5, 8.51406407885942480457018978779607650440664681478480558628895167907707132652666e-01,-1.364858868066801189371831244745365264547594648940937108065105656861757499486693, 6.991202880706737244329689860845659833532878959043567248511713273872582224161962e-01 
