Densidad de estados ,Tiempo de ejecución, 135095.75 
 Parámetros 
 n, J, B, pasos, frecuencia, bins, penalización 
  10, 1, 0, 2091971, 0, 50, 1 
  E_i, E_f, S, DOS 
  -2.0, -1.92, 0.0, 1.000000000000000000000000000000000000000000000000000000000000000000000000000000 
-1.92, -1.84, 5.8948974609375, 3.631795899999999999999999999999999999999999999999999999999999999999999999999991e+02 
-1.84, -1.76, 10.457962036132812, 3.482051613000000000000000000000000000000000000000000000000000000000000000000001e+04 
-1.76, -1.68, 14.521499633789062, 2.025849413010000000000000000000000000000000000000000000000000000000000000000001e+06 
-1.68, -1.6, 18.178054809570312, 7.845649376564999999999999999999999999999999999999999999999999999999999999999957e+07 
-1.6, -1.52, 21.651138305664062, 2.529122662079019999999999999999999999999999999999999999999999999999999999999998e+09 
-1.52, -1.44, 24.949920654296875, 6.848774453409165999999999999999999999999999999999999999999999999999999999999988e+10 
-1.44, -1.36, 28.118408203125, 1.628056687321925739999999999999999999999999999999999999999999999999999999999998e+12 
-1.36, -1.28, 31.192276000976562, 3.52073506134138099699999999999999999999999999999999999999999999999999999999999e+13 
-1.28, -1.2, 34.14869689941406, 6.770030536649698896800000000000000000000000000000000000000000000000000000000021e+14 
-1.2, -1.12, 37.03712463378906, 1.216238800050774366072000000000000000000000000000000000000000000000000000000006e+16 
-1.12, -1.04, 39.942840576171875, 2.223080830396478817287300000000000000000000000000000000000000000000000000000002e+17 
-1.04, -0.96, 42.662872314453125, 3.374815447341920210159170000000000000000000000000000000000000000000000000000015e+18 
-0.96, -0.88, 45.34385681152344, 4.927048093049980631660749999999999999999999999999999999999999999999999999999995e+19 
-0.88, -0.8, 47.90379333496094, 6.373134846126737360259907700000000000000000000000000000000000000000000000000041e+20 
-0.8, -0.72, 50.3060302734375, 7.040951523061740134655242290000000000000000000000000000000000000000000000000018e+21 
-0.72, -0.64, 52.610748291015625, 7.055985368990836805545790303999999999999999999999999999999999999999999999999999e+22 
-0.64, -0.56, 54.89982604980469, 6.961318603595291600154715505300000000000000000000000000000000000000000000000039e+23 
-0.56, -0.48, 56.98985290527344, 5.628318183270136810138246941339999999999999999999999999999999999999999999999995e+24 
-0.48, -0.4, 58.93232727050781, 3.926309576529090309061028535431999999999999999999999999999999999999999999999968e+25 
-0.4, -0.32, 60.91841125488281, 2.861079030407695215741938666151700000000000000000000000000000000000000000000007e+26 
-0.32, -0.24, 62.74717712402344, 1.781364445692506492348517910101609999999999999999999999999999999999999999999993e+27 
-0.24, -0.16, 64.34739685058594, 8.825094753892488897823739972001360000000000000000000000000000000000000000000036e+27 
-0.16, -0.08, 65.77987670898438, 3.696898057357364468839999804389191999999999999999999999999999999999999999999989e+28 
-0.08, 0.0, 67.05830383300781, 1.327551324858925308300479942985307799999999999999999999999999999999999999999995e+29 
0.0, 0.08, 68.39189147949219, 5.037569797021040196364930486926508100000000000000000000000000000000000000000012e+29 
0.08, 0.16, 68.65005493164062, 6.521387987580792149236301381882278899999999999999999999999999999999999999999981e+29 
0.16, 0.24, 68.965087890625, 8.936287136440124331799752915413331599999999999999999999999999999999999999999987e+29 
0.24, 0.32, 68.92852783203125, 8.615476123061440215295503987502388100000000000000000000000000000000000000000027e+29 
0.32, 0.4, 68.54975891113281, 5.899049370616155243150423684214154899999999999999999999999999999999999999999992e+29 
0.4, 0.48, 67.69015502929688, 2.497243022791708880560745208630025499999999999999999999999999999999999999999996e+29 
0.48, 0.56, 66.39573669433594, 6.843874991872909311035083222892465000000000000000000000000000000000000000000017e+28 
0.56, 0.64, 64.54393005371094, 1.074169118685357995467673904069534000000000000000000000000000000000000000000005e+28 
0.64, 0.72, 62.06108093261719, 8.969846064471486409889577565138799999999999999999999999999999999999999999999953e+26 
0.72, 0.8, 58.98994445800781, 4.159176646445802888325092110120999999999999999999999999999999999999999999999974e+25 
0.8, 0.88, 55.33251953125, 1.073020210944022631764594060610000000000000000000000000000000000000000000000000e+24 
0.88, 0.96, 51.36769104003906, 2.035657767967087842566645582000000000000000000000000000000000000000000000000009e+22 
0.96, 1.04, 47.507171630859375, 4.286496664426120956614760700000000000000000000000000000000000000000000000000009e+20 
1.04, 1.12, 43.33628845214844, 6.617758902420265997190830000000000000000000000000000000000000000000000000000009e+18 
1.12, 1.2, 39.37825012207031, 1.264028118557597702560300000000000000000000000000000000000000000000000000000004e+17 
1.2, 1.28, 35.528717041015625, 2.69107474184116871639999999999999999999999999999999999999999999999999999999999e+15 
1.28, 1.36, 31.758224487304688, 6.200427730006088231000000000000000000000000000000000000000000000000000000000002e+13 
1.36, 1.44, 28.083297729492188, 1.571886693626649569999999999999999999999999999999999999999999999999999999999999e+12 
1.44, 1.52, 24.3702392578125, 3.835839546739700999999999999999999999999999999999999999999999999999999999999995e+10 
1.52, 1.6, 20.753768920898438, 1.030973069515370000000000000000000000000000000000000000000000000000000000000002e+09 
1.6, 1.68, 17.096176147460938, 2.65934671430100000000000000000000000000000000000000000000000000000000000000001e+07 
1.68, 1.76, 13.248687744140625, 5.673250756800000000000000000000000000000000000000000000000000000000000000000042e+05 
1.76, 1.84, 9.046478271484375, 8.488590710000000000000000000000000000000000000000000000000000000000000000000067e+03 
1.84, 1.92, 5.058258056640625, 1.573162399999999999999999999999999999999999999999999999999999999999999999999993e+02 
1.92, 2.0, 0.8412322998046875, 2.319219999999999999999999999999999999999999999999999999999999999999999999999997 
