Modelo de ising,Fecha, 05-04-2018 23:10:45 
 ,Tiempo de ejecución, 65.35 
 Parámetros 
 n, J, B, pasos, frecuencia, bins 
  10, 1, 0, 1000000, 10000, 40 
 
T,M,E,CV 
0.1, 9.999999999999999999995999619155213752329764665921041601896214276063816669569179e-01,-1.974999999999999999998999904788803432397581551146849387938666338218557394483592, 5.000476055982143484721391706810910178281321507629845503847605644585826413980418e-19 
0.2, 9.999999999711952979867431692888574742822112474129623089184306751771981957903982e-01,-1.974999999927988245088613790478521047045328995151299649723796921073969101752856, 9.001469351591941117002405119427575995754620121100494534858836125831969406090034e-09 
0.3, 9.999998801647326456932289307217742673619347205040921461631563775054087455998122e-01,-1.9749997004139389323951281744467085525388646376289160893298556016580258070898, 1.664357521314808448756360380079638928165887115250811950668768349091285470969827e-05 
0.4, 9.999922699589240912322660828605071187470154545912867743427782863269434023415866e-01,-1.974980683660956739348103481035173025457726097435837611151696997177137551655721, 6.034138083413804517657466488190656207895752059755824511823713109970241256606053e-04 
0.5, 9.999057386112747357338301089744515486363361874915287946876786721573272156812397e-01,-1.97476564154845012772841173829901655792758058114589482263227034379799592106218, 4.666281944031346225671430429956338389425370819326406369742660885375687067236868e-03 
0.6, 9.994987563907743704093389674069749768054660484241394321114808709590771036433964e-01,-1.973782472619916307369691405709435697708183158559157132583239755274927393149287, 1.651926150383282623172034083894256908331643815845058334566983335416318517339983e-02 
0.7, 9.983329189938007774767938503185447850610951942081316043952678502640769389266132e-01,-1.971196682333560906073516886344842046627223246709051752799334666102472584046834, 3.602101459629568839304052498798448870485973307718248046446183273834633624708264e-02 
0.8, 9.958491574471654410708282997715863601987290421471584053220991382273259916814463e-01,-1.966579502746598064969000533737084027506658512033234339750625562740499144674974, 5.544109640746298016174210098499682129831878923866600163159455569299611259209365e-02 
0.9, 9.914834945958658506496962711589770232715442881442165369614237821120443464854918e-01,-1.960410261365898336914050048065535363513090334028418235798631190476116325858143, 6.612442732383547255740338344838677124251398823940959176290694660352243279216001e-02 
1.0, 9.847978368873984475035189138605677643725860727326182380370457094646543476647299e-01,-1.953680745809170620615466145961401315530024649193795946117729046917577022119388, 6.72825620179666216934733634002946070146068589041520744335317197690166771206686e-02 
